,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
35,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/c5/72/caption.jpg?w=500&h=400&s=1,Historical Melaka Tour with Lunch,Bus Tours,6+ hours,$46.16,per adult,Free cancellation,By Ivy Holidays,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13153809-Reviews-Ivy_Holidays-Kuala_Lumpur_Wilayah_Persekutuan.html
36,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/61/d9/f4/caption.jpg?w=500&h=400&s=1,ATV Adventure Ride Park Kampung Kemensah from Kuala Lumpur,Adventure Tours,1–4 hours,$67.95,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
37,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/1e/58/caption.jpg?w=500&h=400&s=1,Private Half-Day Temples and Cultural Tour in Kuala Lumpur,Bus Tours,4 hours,$35.00,per adult,Free cancellation,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
38,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/e1/6e/caption.jpg?w=500&h=400&s=1,Private Full Day Tour : Kuala Lumpur City & Shopping with Lunch,Bus Tours,6+ hours,$76.93,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
39,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/82/81/caption.jpg?w=500&h=400&s=1,Day Trip To Taman Negara (national Park Of Malaysia),Full-day Tours,6+ hours,$194.88,per adult,Free cancellation,By Seri Malaya Travel and Tours - Day Tours,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d7189344-Reviews-Seri_Malaya_Travel_and_Tours_Day_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html
40,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/99/96/caption.jpg?w=500&h=400&s=1,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,Bus Tours,6+ hours,$132.05,per adult,Free cancellation,By Shajasa Travel and Private Day Tours,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d1736772-Reviews-Shajasa_Travel_and_Private_Day_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html
41,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/89/7f/59/caption.jpg?w=500&h=400&s=1,Private Full Day Tour : Cameron Highlands with Batu Caves Stopover,Bus Tours,10–12 hours,$133.34,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
42,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/4e/ef/caption.jpg?w=500&h=400&s=1,Malaysian Cooking Classes,Cooking Classes,6 hours,$107.70,per adult,Free cancellation,By LaZat Malaysian Cooking Class,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d1189611-Reviews-LaZat_Malaysian_Cooking_Class-Kuala_Lumpur_Wilayah_Persekutuan.html
43,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/61/c4/77/caption.jpg?w=500&h=400&s=1,Putrajaya City Tour from Kuala Lumpur including Sightseeing Cruise,Bus Tours,4 hours,$65.39,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
44,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/62/ad/53/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Airport Transfer to Your Hotel,,1 hour,$13.20,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
45,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/5c/42/caption.jpg?w=500&h=400&s=1,Private Tour: Kuala Selangor Firefly Blinkings including Seafood Dinner,Bus Tours,6 hours,$90.00,per adult,Free cancellation,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
46,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/e7/0c/caption.jpg?w=500&h=400&s=1,Historical Malacca Day Tour from Kuala Lumpur,Bus Tours,6+ hours,$55.04,per adult,Free cancellation,By Way to Kuala Lumpur,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d15275469-Reviews-Way_to_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
47,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/41/89/caption.jpg?w=500&h=400&s=1,Skip the Line: Petronas Twin Towers & Kuala Lumpur Tower Observation Deck Ticket,Skyscrapers & Towers,2 hours,$47.00,per adult,,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
48,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f4/1d/0b/caption.jpg?w=500&h=400&s=1,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,Bus Tours,3–4 hours,$59.00,per adult,Free cancellation,By Guided Eco Ride Malaysia,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d11815871-Reviews-Guided_Eco_Ride_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
49,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/13/0e/caption.jpg?w=500&h=400&s=1,Private Tour : Genting Highlands Fun Day Trip from Kuala Lumpur,Bus Tours,6+ hours,$67.35,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
50,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/1a/a3/caption.jpg?w=500&h=400&s=1,Cameron Highlands Amazing Day Trip Tour with Local Lunch,Full-day Tours,6+ hours,$103.85,per adult,Free cancellation,By KualaLumpur Travel Tour,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html
51,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/54/91/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Cruise Excursions from Port Klang for KL City Tour,Bus Tours,6–8 hours,$66.47,per adult,Free cancellation,By Pantai Timur Raiders Mpv Taxi,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d14053111-Reviews-Pantai_Timur_Raiders_Mpv_Taxi-Kuala_Lumpur_Wilayah_Persekutuan.html
52,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/60/ed/57/caption.jpg?w=500&h=400&s=1,Half-Day Kuala Lumpur City Famous Landmarks,Bus Tours,3–4 hours,$13.00,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/5b/fd/caption.jpg?w=500&h=400&s=1,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,Bus Tours,4 hours,$35.00,per adult,Free cancellation,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
54,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/06/f1/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Private City Highlights Tour,Bus Tours,6+ hours,$65.00,per adult,Free cancellation,By Kuala Lumpur Tour,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d8292196-Reviews-Kuala_Lumpur_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html
55,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/07/58/e7/caption.jpg?w=500&h=400&s=1,"Half-Day Guided Rock Climbing in Batu Caves, Malaysia",,3 hours,$43.00,per adult,Free cancellation,By MIR Adventures,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13950851-Reviews-MIR_Adventures-Kuala_Lumpur_Wilayah_Persekutuan.html
56,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/99/17/97/caption.jpg?w=500&h=400&s=1,"Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",Walking Tours,6+ hours,$84.11,per adult,Free cancellation,By KualaLumpur Travel Tour,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html
57,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/cf/29/caption.jpg?w=500&h=400&s=1,Batu Caves and Watching Fireflies in Kuala Selangor,Full-day Tours,6–7 hours,$69.75,per adult,Free cancellation,By We Go with Anuar,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d4207073-Reviews-We_Go_with_Anuar-Kuala_Lumpur_Wilayah_Persekutuan.html
58,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6f/82/03/caption.jpg?w=500&h=400&s=1,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,Night Tours,4 hours,$102.57,per adult,Free cancellation,By Vespalicious,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12276424-Reviews-Vespalicious-Kuala_Lumpur_Wilayah_Persekutuan.html
59,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5f/3e/76/caption.jpg?w=500&h=400&s=1,Glittering Night : KLCC Lake Symphony & The River of Life Tour from Kuala Lumpur,Bus Tours,3 hours,$28.52,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
60,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/75/7e/caption.jpg?w=500&h=400&s=1,Aquaria KLCC Admission Ticket (E-Ticket),Aquariums,1–10 hours,$16.20,per adult,Free cancellation,By Asian Overland Services Tours & Travel Sdn. Bhd,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12315793-Reviews-Asian_Overland_Services_Tours_Travel_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html
61,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/80/30/caption.jpg?w=500&h=400&s=1,4-Day Jungle Experience in Taman Negara from Kuala Lumpur,Bus Tours,3+ days,$430.33,per adult,Free cancellation,By Asian Overland Services Tours & Travel Sdn. Bhd,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12315793-Reviews-Asian_Overland_Services_Tours_Travel_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html
62,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/ed/be/caption.jpg?w=500&h=400&s=1,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,Bus Tours,8–12 hours,$115.92,per adult,Free cancellation,By Travel Yamu Experience at Malaysia,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d17188999-Reviews-Travel_Yamu_Experience_at_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
63,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/a2/e3/caption.jpg?w=500&h=400&s=1,New Malaysian Kitchen Cooking Class and Garden Tour,Cooking Classes,4 hours,$107.70,per adult,Free cancellation,By New Malaysian Kitchen,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d15307274-Reviews-New_Malaysian_Kitchen-Kuala_Lumpur_Wilayah_Persekutuan.html
64,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/50/ac/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Bird Park E-Ticket Admission,National Parks,1–8 hours,$15.26,per adult,Free cancellation,By Asian Overland Services Tours & Travel Sdn. Bhd,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12315793-Reviews-Asian_Overland_Services_Tours_Travel_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html
65,,,1,2,,,4,,Kuala Lumpur,Malaysia,
66,,,,,,,,Clear all filters,Kuala Lumpur,Malaysia,
