,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
394,Private Garden Route Tours with Safari and Cape Point,Bus Tours,3+ days,$636.02,per adult,Free cancellation,By Cape Convoy,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1237254-Reviews-Cape_Convoy-Cape_Town_Central_Western_Cape.html
395,Half day am or pm Boulders Beach & Penguins with visit to Cape Point Great tour,Bus Tours,4–5 hours,$105.99,per adult,Free cancellation,By ML Sultan Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15697029-Reviews-ML_Sultan_Travel_Tours-Cape_Town_Central_Western_Cape.html
396,Full-Day Cape Town Private Transfers and Chauffeur Services,Shore Excursions,1 day,$240.70,per group,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
397,Full-Day Flavours of Stellenbosch Wine Pairing Private Tour from Cape Town,Bus Tours,6+ hours,$222.23,per adult,Free cancellation,By Hotspots2c,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2142063-Reviews-Hotspots2c-Cape_Town_Central_Western_Cape.html
398,Aquila Safari Game Tour (Groups),Day Trips,6+ hours,$270.47,per adult,Free cancellation,By Africa Afrika Tours and Transfers,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d9787781-Reviews-Africa_Afrika_Tours_and_Transfers-Cape_Town_Central_Western_Cape.html
399,Lion's Head hike in the Afternoon,,3 hours,$100.82,per adult,Free cancellation,By Hike Lion's Head (Cape Town),Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d11946568-Reviews-Hike_Lion_s_Head_Cape_Town-Cape_Town_Central_Western_Cape.html
400,Half Day Robben Island Tour & Table Mountain.,Bus Tours,5 hours,$75.22,per adult,Free cancellation,By Aim Cape Tours.,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19938400-Reviews-Aim_Cape_Tours-Cape_Town_Central_Western_Cape.html
401,Robben Island & Long Walk To Freedom Historical Full day Tour.,Bus Tours,6+ hours,$107.19,per adult,Free cancellation,By Call Tours & Travel A Division of Safari Private Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17230787-Reviews-Call_Tours_Travel_A_Division_of_Safari_Private_Tours-Cape_Town_Central_Western_C.html
402,South Africa. Cape Town Best Of Aquila Safari Fullday Tour,Bus Tours,6+ hours,$336.00,per adult,,By Matadi Africa And Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15292034-Reviews-Matadi_Africa_And_Travel_Tours-Cape_Town_Central_Western_Cape.html
403,Cape Town Township Half Day Shared Tour,Bus Tours,5 hours,$71.80,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
404,Cruise & Dine Breakfast– Prosecco Morning Cruise and Breakfast,Sailing,2–3 hours,$127.19,per adult,Free cancellation,By Waterfront Charters,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1443091-Reviews-Waterfront_Charters-Cape_Town_Central_Western_Cape.html
405,"Private Half DayTour:Cape Winelands, Stellenbosch and Franschhoek from Cape Town",Bus Tours,4 hours,$113.85,per adult,Free cancellation,By I & F Elegant Country Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312668-d3645639-Reviews-I_F_Elegant_Country_Tours-Paarl_Western_Cape.html
406,Full Day Shared Round Trip from Cape Town to Cape Agulhas,Adventure Tours,6+ hours,$150.44,per adult,Free cancellation,By Flamboyant Travel and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21101427-Reviews-Flamboyant_Travel_and_Tours-Cape_Town_Central_Western_Cape.html
407,Marine Big 5 Adventure from Cape Town,,6+ hours,$188.73,per adult,,By Springbok Atlas Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312559-d2038995-Reviews-Springbok_Atlas_Day_Tours-Port_Elizabeth_Eastern_Cape.html
408,Cape Town: Table Mountain Summit Walk for the Whole Family,Ports of Call Tours,3 hours,$64.96,per adult,,By OTC Adventures,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d10815990-Reviews-OTC_Adventures-Cape_Town_Central_Western_Cape.html
409,Grand Hospitality Wine Tour (Prime and Private) All inclusive,,6+ hours,$263.26,per adult,Free cancellation,By She Voyage Hospitality,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15603055-Reviews-She_Voyage_Hospitality-Cape_Town_Central_Western_Cape.html
410,Prosecco Morning Cruise,Catamaran Cruises,1 hour,$98.47,per adult,Free cancellation,By Waterfront Charters,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1443091-Reviews-Waterfront_Charters-Cape_Town_Central_Western_Cape.html
411,Cape Town Airport Private Arrival Transfer,,30–60 minutes,$49.92,per group,Free cancellation,By Springbok Atlas Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312559-d2038995-Reviews-Springbok_Atlas_Day_Tours-Port_Elizabeth_Eastern_Cape.html
412,"Wildlife Safari, HuguenotTunnel and Wine Testing",Full-day Tours,6+ hours,$244.34,per group,Free cancellation,By Up and Down Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19426051-Reviews-Up_and_Down_Travel_Tours-Cape_Town_Central_Western_Cape.html
413,Sustainable Sea Life Adventure w/ Snorkeling add-on,,2 hours,$35.07,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
414,"Hike Cape of Good hope, Cape Point & Penguins private customizable Full Day Tour",Adventure Tours,6+ hours,$92.31,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
415,Experience South African Craft Rum tasting and distillery tour in Cape Town,Cooking Classes,1–2 hours,$10.26,per adult,Free cancellation,By Cape Of Storms Distilling Company,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d18856854-Reviews-Cape_Of_Storms_Distilling_Company-Cape_Town_Western_Cape.html
416,Private Arrival Transfer: Cape Town Airport to Hotel,,1 hour,$40.12,per adult,Free cancellation,By Wondatrip.com,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15694924-Reviews-Wondatrip_com-Cape_Town_Central_Western_Cape.html
417,Scooter Rentals,Bike Tours,1 day,$21.04,per group,Free cancellation,By Mad Macs Scooter Rentals,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19279861-Reviews-Mad_Macs_Scooter_Rentals-Cape_Town_Central_Western_Cape.html
418,Slavery in the Cape: Rediscover Cape Town's slave history on an audio tour,Walking Tours,60–75 minutes,$5.40,per adult,,By VoiceMap Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20034671-Reviews-VoiceMap_Cape_Town-Cape_Town_Central_Western_Cape.html
419,Visit Nearest Game Safari in Cape Town,Ports of Call Tours,1 day,$208.65,per adult,Free cancellation,By Cape friendly Tours and Events Management,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d18929927-Reviews-Cape_friendly_Tours_and_Events_Management-Cape_Town_Central_Western_Cape.html
420,(Cape Town Private Tour )Table Mountain Cable Car & Cape Point Penguins,Cable Car Tours,6+ hours,$245.34,per adult,,By Matadi Africa And Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15292034-Reviews-Matadi_Africa_And_Travel_Tours-Cape_Town_Central_Western_Cape.html
421,Cape Town African Taste-Safari & Live Entertainment Dinner Experience,Bus Tours,4 hours,$75.70,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
422,"Cape Town Private, The Best Of Big Five Safari Tour",Bus Tours,6+ hours,$336.00,per adult,Free cancellation,By Matadi Africa And Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15292034-Reviews-Matadi_Africa_And_Travel_Tours-Cape_Town_Central_Western_Cape.html
423,,1,14,,,16,,Cape Town,South Africa,
424,,,,,,,Clear all filters,Cape Town,South Africa,
425,Stellenbosch Winelands Half-Day Tour from Cape Town,Wine Tours,4 hours,$62.91,per adult,Free cancellation,By Thompson's Touring & Safaris - Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2216915-Reviews-Thompson_s_Touring_Safaris_Day_Tours-Cape_Town_Central_Western_Cape.html
426,Private Hiking Tour in the South Western Side of Table Mountain,Adventure Tours,6 hours,$129.92,per adult,Free cancellation,By Wild Things Outdoor,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13321439-Reviews-Wild_Things_Outdoor-Cape_Town_Central_Western_Cape.html
427,Swimming with African Penguins at Boulders Beach - Shared Tour From Cape Town,Adventure Tours,5 hours,$71.80,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
428,Cocktail Masterclass Cape Town,Mixology Classes,6 hours,$112.83,per adult,Free cancellation,By Shaker Bar School,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d9984975-Reviews-Shaker_Bar_School-Cape_Town_Central_Western_Cape.html
429,"Cape Town - Yacht Cruise, Wine and Leisure - Full Day Private Tour",Bus Tours,7–8 hours,$500.00,per group,Free cancellation,By Executive Touring,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d5953414-Reviews-Executive_Touring-Cape_Town_Central_Western_Cape.html
430,Aquila Game Drive and Safari,Luxury Car Tours,5–7 hours,$393.87,per adult,Free cancellation,By Mutore Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16966346-Reviews-Mutore_Tours-Cape_Town_Central_Western_Cape.html
431,Private Tour: A full day Aquila Safari the big 5 tour with Wine Tasting.,Full-day Tours,6+ hours,$122.78,per adult,Free cancellation,By Call Tours & Travel A Division of Safari Private Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17230787-Reviews-Call_Tours_Travel_A_Division_of_Safari_Private_Tours-Cape_Town_Central_Western_C.html
432,Robben Island and Table Mountain Tour,Bus Tours,6–8 hours,$85.47,per adult,Free cancellation,By Glorious Cape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17455398-Reviews-Glorious_Cape_Tours-Cape_Town_Central_Western_Cape.html
433,Hike Table Mountain via Kasteels Poort,,4–5 hours,$58.12,per adult,Free cancellation,By Table Mountain hiking and sightseeing tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17735973-Reviews-Table_Mountain_hiking_and_sightseeing_tours-Cape_Town_Central_Western_Cape.html
434,Constantia Winelands Experience,Bus Tours,4–5 hours,$67.70,per adult,Free cancellation,By Springbok Atlas Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312559-d2038995-Reviews-Springbok_Atlas_Day_Tours-Port_Elizabeth_Eastern_Cape.html
435,Kristenbosch gardens,,5 hours,$54.25,per adult,Free cancellation,By Mutore Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16966346-Reviews-Mutore_Tours-Cape_Town_Central_Western_Cape.html
436,Safari Aquila Game Reserve from Cape Town - full Day,Adventure Tours,6+ hours,$259.84,per adult,Free cancellation,By Remigeous Tsuro,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20437819-Reviews-Remigeous_Tsuro-Cape_Town_Central_Western_Cape.html
437,"From Cape Town: 2-Nights, 3-Days Garden Route private tour",Bus Tours,3 days,"$1,068.43",per group,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
438,Chapman's Peak Cruise in a Vintage Car,Bus Tours,2 hours,$280.36,per group,Free cancellation,By Classic Rides,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19042556-Reviews-Classic_Rides-Cape_Town_Central_Western_Cape.html
439,Maritime Meander: A scenic seaside audio walking tour,Walking Tours,1–3 hours,$5.55,per adult,,By VoiceMap Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20034671-Reviews-VoiceMap_Cape_Town-Cape_Town_Central_Western_Cape.html
440,One day Home Barista Course Cape Town,Cooking Classes,1 day,$112.83,per adult,Free cancellation,By Shaker Bar School,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d9984975-Reviews-Shaker_Bar_School-Cape_Town_Central_Western_Cape.html
441,Half-Day Private Tour of the Cape Peninsula and African Penguins from Cape Town.,Bus Tours,4–5 hours,$64.96,per adult,Free cancellation,By Cape Town Tours by Travel Host Africa Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20884406-Reviews-Cape_Town_Tours_by_Travel_Host_Africa_Travel_Tours-Cape_Town_Central_Western_Cap.html
442,Half Day Private Cape Town City Tour,Bus Tours,5 hours,$102.50,per adult,Free cancellation,By Citi Shuttles,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d12914180-Reviews-Citi_Shuttles-Cape_Town_Central_Western_Cape.html
443,Cape Agulhas Full Day Tour,Bus Tours,6+ hours,$146.53,per adult,Free cancellation,By Bosch Travel and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d14005297-Reviews-Bosch_Travel_and_Tours-Cape_Town_Central_Western_Cape.html
444,Full Day Safari Tour,,11–12 hours,$235.91,per adult,Free cancellation,By Capey Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19460959-Reviews-Capey_Tours-Cape_Town_Central_Western_Cape.html
445,Soup Kitchen - Cook & Serve the People,Cooking Classes,3 hours,$35.07,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
446,African Dinner Experience,Bus Tours,5 hours,$61.20,per adult,,By Springbok Atlas Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312559-d2038995-Reviews-Springbok_Atlas_Day_Tours-Port_Elizabeth_Eastern_Cape.html
447,Agulhas Tour,Bus Tours,6–8 hours,$164.11,per adult,Free cancellation,By FCM Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16863756-Reviews-FCM_Tours-Cape_Town_Central_Western_Cape.html
448,"Wine Tasting and Tour of Paarl, Franshoek and Stellenbosch Full day",Bus Tours,2–6 hours,$150.00,per adult,Free cancellation,By African Sunsets Travel and Safaris,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g469396-d16920266-Reviews-African_Sunsets_Travel_and_Safaris-Somerset_West_Western_Cape.html
449,Private Airport Transfer: Cape Town to Cape Town International Airport (CPT),,25 minutes,$8.06,per adult,Free cancellation,By Taxi2Airport Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19932245-Reviews-Taxi2Airport_Cape_Town-Cape_Town_Central_Western_Cape.html
450,One Day in Langa Township Experience,Wine Tours,2 hours,$54.02,per adult,Free cancellation,By One Day Africa,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17559811-Reviews-One_Day_Africa-Cape_Town_Central_Western_Cape.html
451,Cheetah Outreach and Cape Winelands Tour.,Bus Tours,6+ hours,$95.39,per adult,Free cancellation,By Aim Cape Tours.,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19938400-Reviews-Aim_Cape_Tours-Cape_Town_Central_Western_Cape.html
452,Franschhoek Wine Tram Hop-On Hop-Off Tour with Transfers from Cape Town,Bus Tours,6+ hours,$67.70,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
453,Game drive (Safari Transportation Only),Bus Tours,6+ hours,$164.11,per adult,Free cancellation,By Cape 360 Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19571095-Reviews-Cape_360_Tours-Cape_Town_Central_Western_Cape.html
454,Cape Town Township Tour,Bus Tours,5 hours,$51.28,per adult,Free cancellation,By Cape Falls Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20026728-Reviews-Cape_Falls_Tours-Cape_Town_Central_Western_Cape.html
455,,1,15,,,17,,Cape Town,South Africa,
456,,,,,,,Clear all filters,Cape Town,South Africa,
457,Cape Town Paragliding,Shore Excursions,2 hours,$99.15,per adult,Free cancellation,By Glorious Cape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17455398-Reviews-Glorious_Cape_Tours-Cape_Town_Central_Western_Cape.html
458,Hike Table Mountain at sunrise via Platteklip gorge morning tour,Adventure Tours,4 hours,$54.70,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
459,Cape of Good hope & penguins full day tour from Cape Town South Africa,Bus Tours,6+ hours,$43.76,per adult,Free cancellation,By AFRICA HAKUNA MATATA SAFARIS & TOURS,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19160044-Reviews-AFRICA_HAKUNA_MATATA_SAFARIS_TOURS-Cape_Town_Central_Western_Cape.html
460,Cape Town Full Day Family Fun With Kids Private Tour,Bus Tours,6+ hours,$99.29,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
461,Sunrise Safari,,1 hour,$56.11,per adult,Free cancellation,By Waterfront Charters,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1443091-Reviews-Waterfront_Charters-Cape_Town_Central_Western_Cape.html
462,Equine Therapy Lesson w/ Horseback Riding add-on,,2 hours,$35.07,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
463,Full Day Private Cape Peninsula Tour,Bus Tours,6+ hours,$167.53,per adult,Free cancellation,By Citi Shuttles,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d12914180-Reviews-Citi_Shuttles-Cape_Town_Central_Western_Cape.html
464,"Table Mountain, Penguins Colony and Cape of Good Hope Small Group Shared Tour",Cable Car Tours,6+ hours,$50.00,per adult,Free cancellation,By Bukuru Travel & Tours.,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19141758-Reviews-Bukuru_Travel_Tours-Cape_Town_Central_Western_Cape.html
465,Cape of Good Hope Sightseeing and Penguins Full Day Tour From Cape Town,Bus Tours,6+ hours,$47.87,per adult,Free cancellation,By Bukuru Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16910433-Reviews-Bukuru_Travel_Tours-Cape_Town_Central_Western_Cape.html
466,Long Walk to Freedom and Robben Island Boat trip with Tickets.,Bus Tours,6+ hours,$119.66,per adult,Free cancellation,By Aim Cape Tours.,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19938400-Reviews-Aim_Cape_Tours-Cape_Town_Central_Western_Cape.html
467,Cape Winelands Guided Day Tour from Cape Town,Bus Tours,6+ hours,$86.43,per adult,Free cancellation,By Thompson's Touring & Safaris - Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2216915-Reviews-Thompson_s_Touring_Safaris_Day_Tours-Cape_Town_Central_Western_Cape.html
468,"Cape Town City Tour including Table mountain, Lion's head",Bus Tours,4 hours,$41.03,per adult,Free cancellation,By Cape Falls Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20026728-Reviews-Cape_Falls_Tours-Cape_Town_Central_Western_Cape.html
469,Cape Malay Food Walking Tour,Walking Tours,2 hours,$72.94,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
470,Half Day (Morning Tour) Table Mountain and Cape Town City Tour,Bus Tours,4 hours,$42.05,per adult,Free cancellation,By Tourvest Destination Management,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312578-d19087828-Reviews-Tourvest_Destination_Management-Johannesburg_Greater_Johannesburg_Gauteng.html
471,Table Mountain: Skeleton Gorge to Cable Way Full Day Hike,,6 hours,$99.15,per adult,Free cancellation,By Wild Things Outdoor,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13321439-Reviews-Wild_Things_Outdoor-Cape_Town_Central_Western_Cape.html
472,Half Day (Afternoon Tour) Table Mountain and Cape Town City,Bus Tours,4 hours,$42.05,per adult,Free cancellation,By Tourvest Destination Management,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312578-d19087828-Reviews-Tourvest_Destination_Management-Johannesburg_Greater_Johannesburg_Gauteng.html
473,Private Cape Town Airport Transfer,,40 minutes,$67.70,per adult,,By Spring Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17614616-Reviews-Spring_Tours-Cape_Town_Central_Western_Cape.html
474,Cape Town Airport Private Departure Transfer,,30–60 minutes,$49.92,per group,Free cancellation,By Springbok Atlas Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312559-d2038995-Reviews-Springbok_Atlas_Day_Tours-Port_Elizabeth_Eastern_Cape.html
475,Cape of Good Hope Vespa Experience,Full-day Tours,6+ hours,$245.34,per adult,Free cancellation,By Venture South,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d11696225-Reviews-Venture_South-Cape_Town_Western_Cape.html
476,Private Zesty White Wine Tour,,6+ hours,$437.63,per adult,Free cancellation,By Tsiba Tsiba Wine Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312673-d1742722-Reviews-Tsiba_Tsiba_Wine_Tours-Stellenbosch_Western_Cape.html
477,Cape Town: E-bike Wineland tour half-day,Bus Tours,3 hours,$78.64,per adult,Free cancellation,By African Eagle Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1936720-Reviews-African_Eagle_Day_Tours-Cape_Town_Central_Western_Cape.html
478,Robben Island tour,Bus Tours,5 hours,$124.00,per adult,,By Mutore Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16966346-Reviews-Mutore_Tours-Cape_Town_Central_Western_Cape.html
479,2-Hour Urban Axe Throwing Lounge Experience in Cape Town,Sports Lessons,2 hours,$19.83,per adult,,By XOXO Urban Axe Throwing,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d23786904-Reviews-XOXO_Urban_Axe_Throwing-Cape_Town_Central_Western_Cape.html
480,Try find your better than us! Airport transfer service in Cape Town APT-HTL(CPT),,25 minutes,$43.00,per group,Free cancellation,By Try find your better than us ! SmartRyde Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20809825-Reviews-Try_find_your_better_than_us_SmartRyde_Cape_Town-Cape_Town_Central_Western_Cape.html
481,Guided hiking and environmental education: Atlantis Sand Dunes,,1–2 hours,$10.52,per adult,Free cancellation,By Breathless Nomad,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d18930497-Reviews-Breathless_Nomad-Cape_Town_Central_Western_Cape.html
482,Cape West Coast Full Day Private Day Tour,Bus Tours,6+ hours,$167.53,per adult,Free cancellation,By Kabura Travel Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8129742-Reviews-Kabura_Travel_Tours-Cape_Town_Central_Western_Cape.html
483,"Cape Town International Airport Transfers to all hotels, lodges, apartments",,20–45 minutes,$15.39,per adult,Free cancellation,By Cape Falls Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20026728-Reviews-Cape_Falls_Tours-Cape_Town_Central_Western_Cape.html
484,Peninsula Vibes: Boulders Beach & Cape Point,Full-day Tours,8–9 hours,$109.41,per adult,Free cancellation,By Local Knowledge,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13454563-Reviews-Local_Knowledge-Cape_Town_Central_Western_Cape.html
485,Table Mountain Hike with Local Guide,Adventure Tours,2–6 hours,$20.17,per adult,Free cancellation,By Baz Bus - Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2145077-Reviews-Baz_Bus_Day_Tours-Cape_Town_Central_Western_Cape.html
486,Township Private Tour,Bus Tours,4–5 hours,$41.96,per adult,Free cancellation,By Morkel Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17436929-Reviews-Morkel_Travel_Tours-Cape_Town_Central_Western_Cape.html
487,,1,16,,,18,,Cape Town,South Africa,
