,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
86,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/98/52/caption.jpg?w=500&h=400&s=1,Mumbai Walking Tour,City Tours,2 hours,$12.07,per adult,Free cancellation,By Yo Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d13393012-Reviews-Yo_Tours-Mumbai_Maharashtra.html
87,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/6c/b1/caption.jpg?w=500&h=400&s=1,Private Shore Excursion MUMBAI Elephanta Caves Tour with WiFi on board,Bus Tours,5–6 minutes,$79.08,per adult,Free cancellation,By Young Tours and Travel,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d9608855-Reviews-Young_Tours_and_Travel-Mumbai_Maharashtra.html
88,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/1b/46/caption.jpg?w=500&h=400&s=1,The Bombay Story Small Group Walking Tour in South Mumbai,Private and Luxury,2 hours,$26.14,per adult,Free cancellation,By Storytrails Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d19512939-Reviews-Storytrails_Mumbai-Mumbai_Maharashtra.html
89,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/18/49/caption.jpg?w=500&h=400&s=1,Mumbai Full-Day Shore Excursion,Bus Tours,4 hours,$70.00,per adult,Free cancellation,By Mystical Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d3916052-Reviews-Mystical_Mumbai-Mumbai_Maharashtra.html
90,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/80/25/56/caption.jpg?w=500&h=400&s=1,Mumbai Local with Street Food Tour in Private Vehicle,Bus Tours,6–8 hours,$62.00,per adult,Free cancellation,By Shreeji Tours n Travels,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d15697131-Reviews-Shreeji_Tours_n_Travels-Mumbai_Maharashtra.html
91,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8b/a3/45/caption.jpg?w=500&h=400&s=1,Hike to Highest point of Mumbai Jambhulmal.,,6 hours,$32.00,per adult,Free cancellation,By Rohan Shah,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d17738171-Reviews-Rohan_Shah-Mumbai_Maharashtra.html
92,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/97/35/caption.jpg?w=500&h=400&s=1,Highlights of the Mumbai (Guided Half Day Sightseeing City Tour),Bus Tours,4 hours,$56.57,per adult,Free cancellation,By Yo Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d13393012-Reviews-Yo_Tours-Mumbai_Maharashtra.html
93,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/68/27/2b/caption.jpg?w=500&h=400&s=1,Tour of Dharavi Slum,Bus Tours,1–2 hours,$31.00,per adult,Free cancellation,By Linda Tours Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d17323006-Reviews-Linda_Tours_Mumbai-Mumbai_Maharashtra.html
94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/18/4d/caption.jpg?w=500&h=400&s=1,Delightful Elephanta Caves Excursion Mumbai (Guided Half Day Sightseeing Tour),Bus Tours,4 hours,$48.28,per adult,Free cancellation,By Yo Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d13393012-Reviews-Yo_Tours-Mumbai_Maharashtra.html
95,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/f2/cc/caption.jpg?w=500&h=400&s=1,Private Dharavi Slum Tour With Local Lunch In Mumbai,Sidecar Tours,3 hours,$111.91,per group,Free cancellation,By Young Tours and Travel,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d9608855-Reviews-Young_Tours_and_Travel-Mumbai_Maharashtra.html
96,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f4/b9/91/caption.jpg?w=500&h=400&s=1,Mumbai Bicycle Tour,Bike Tours,3 hours,$26.67,per adult,Free cancellation,By Mumbai Dream Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12502455-Reviews-Mumbai_Dream_Tours-Mumbai_Maharashtra.html
97,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/6c/53/caption.jpg?w=500&h=400&s=1,Small Group Dharavi Slum Tour With Pottery activitie MUMBAI,Walking Tours,2 hours,$15.00,per adult,Free cancellation,By Young Tours and Travel,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d9608855-Reviews-Young_Tours_and_Travel-Mumbai_Maharashtra.html
98,,,1,3,,,5,,Mumbai,India,
99,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cf/cd/88/caption.jpg?w=500&h=400&s=1,"Dabbawala, Dhobi Ghat & Dharavi slum Tour with Local Train Ride",Rail Tours,4 hours,$32.00,per adult,Free cancellation,By Mumbai Dream Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12502455-Reviews-Mumbai_Dream_Tours-Mumbai_Maharashtra.html
100,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ac/ef/c0/caption.jpg?w=500&h=400&s=1,Private Slum tour With Bollywood tour and Stars Home,City Tours,6–7 hours,$145.34,per adult,Free cancellation,By Bollywood Entertainment Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d15589174-Reviews-Bollywood_Entertainment_Tours-Mumbai_Maharashtra.html
