,Attraction Name,Attraction Type,City,Country
822,Barbaros Monument,Points of Interest & Landmarks • Monuments & Statues,Istanbul,Turkey
823,Ahmet Mithat Efendi Kultur Merkezi,Civic Centres,Istanbul,Turkey
824,The Cibal Gate,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
825,Palace Of Antiochos,Historic Sites,Istanbul,Turkey
826,,1,Istanbul,Turkey
827,Tiyatro Istanbul,Theaters,Istanbul,Turkey
828,Galatea Sanat Galerisi,Art Galleries,Istanbul,Turkey
829,Tatbikat Sahnesi,Theaters,Istanbul,Turkey
830,Sacli Abdulkadir Efendi Camii,Religious Sites,Istanbul,Turkey
831,Hayatpark Shopping Center,Shopping Malls,Istanbul,Turkey
832,Mimar Sinan Carsisi,Shopping Malls,Istanbul,Turkey
833,Bahcelievler Kultur Merkezi,Theaters,Istanbul,Turkey
834,Kasımaga Aga Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
835,Galeri Apel,Art Galleries,Istanbul,Turkey
836,Kanlica Meydani,Points of Interest & Landmarks,Istanbul,Turkey
837,Santralgenc,Art Galleries,Istanbul,Turkey
838,Zelazo,Art Galleries,Istanbul,Turkey
839,Turkish Construction & Art Works Museum,Art Museums,Istanbul,Turkey
840,Acisu Parki,Parks • Playgrounds,Istanbul,Turkey
841,Family Art Gallery,Art Galleries,Istanbul,Turkey
842,Abdurrahman Gurses Cami,Religious Sites,Istanbul,Turkey
843,La Galeria,Art Galleries,Istanbul,Turkey
844,Altunizade Kultur ve Sanat Merkezi,Civic Centres,Istanbul,Turkey
845,Milli Reasurans Art Gallery,Art Galleries,Istanbul,Turkey
846,Hasimi Emir Osman Mosque,Religious Sites,Istanbul,Turkey
847,Yenikoy Panaia Rum Ortodoks,Churches & Cathedrals,Istanbul,Turkey
848,Arastirma Ve Kultur Vakfi,Civic Centres,Istanbul,Turkey
849,Virane Synagogue,Religious Sites,Istanbul,Turkey
850,Kiremitci Ahmet Mosque,Religious Sites,Istanbul,Turkey
851,Mayor Synagogue,Historic Sites,Istanbul,Turkey
852,Minyatur Art,Art Galleries,Istanbul,Turkey
853,Japon Kultur Merkezi,Visitor Centers,Istanbul,Turkey
854,Ferit Guleryuz Parki,Playgrounds,Istanbul,Turkey
855,Behram Cavus Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
856,Cennet Kultur ve Sanat Merkezi,Theaters,Istanbul,Turkey
857,,1,Istanbul,Turkey
858,Atif Efendi Library,Libraries,Istanbul,Turkey
859,Besyildiz Alisveris Merkezi,Shopping Malls,Istanbul,Turkey
860,Abdusselam Cami,Religious Sites,Istanbul,Turkey
861,Kocamustafapasa Anarad Higutyun Ermeni Katolik Kilisesi Vakfi,Churches & Cathedrals,Istanbul,Turkey
862,Matbah Emini Hasan aga Cesmesi,Points of Interest & Landmarks,Istanbul,Turkey
863,Anadoluhisari Fatih Cami,Religious Sites,Istanbul,Turkey
864,Metronom Alisveris ve Yasam Merkezi,Shopping Malls,Istanbul,Turkey
865,Arpacilar Mosque,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
866,Kadikoy Terminal Sahnesi,Theaters,Istanbul,Turkey
867,Serhazin Süleyman Aga Camii,Religious Sites,Istanbul,Turkey
868,Yunus Emre Kultur Ve Sanat Merkezi,Civic Centres,Istanbul,Turkey
869,Mehmet Kutlu Art Studio,Art Galleries,Istanbul,Turkey
870,Italian Synagogue,Religious Sites,Istanbul,Turkey
871,Kamelya Carsi,Shopping Malls,Istanbul,Turkey
872,Aya Nikola Rum Ortodoks Kilisesi,Religious Sites,Istanbul,Turkey
873,Abdi Subasi Mosque,Religious Sites,Istanbul,Turkey
874,Havuzlar Cami,Religious Sites,Istanbul,Turkey
875,50. Yil Parki,Parks,Istanbul,Turkey
876,Mahmut Sevket Pasa Konagi,Points of Interest & Landmarks • Architectural Buildings,Istanbul,Turkey
877,Nalbant Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
878,Kirazli Mescit Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
879,Rehabula Kadin Sebili,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
880,Muradiye Sebil Ve Cesmesi,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
881,Konstantinos ve Helene Kilisesi,Points of Interest & Landmarks • Churches & Cathedrals,Istanbul,Turkey
882,Ibrahim Muteferrika Aniti,Points of Interest & Landmarks • Monuments & Statues,Istanbul,Turkey
883,Mucerred Art Gallery,Art Galleries,Istanbul,Turkey
884,BLOK art space,Art Galleries,Istanbul,Turkey
885,Kurkcubasi Haci Huseyin Aga Camii,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
886,Hasan Pasa,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
887,Yesil Sutun Istanbulun Ortası,Points of Interest & Landmarks,Istanbul,Turkey
888,,1,Istanbul,Turkey
889,Ussaki Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
890,Molla Husrev Camii,Religious Sites,Istanbul,Turkey
891,Beyazit-i Cedit Mosque,Religious Sites,Istanbul,Turkey
892,Yanbol Synagogue,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
893,Bali Baba Camii,Religious Sites,Istanbul,Turkey
894,Serbay Sanat Evi,Art Galleries,Istanbul,Turkey
895,Bo Sahne Kultur Merkezi,Theaters,Istanbul,Turkey
896,Osman Aga Fountain,Monuments & Statues,Istanbul,Turkey
897,Aya Nikola Church,Points of Interest & Landmarks • Churches & Cathedrals,Istanbul,Turkey
898,Sazeli Tekke Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
899,Kasim Cavus Camii,Religious Sites,Istanbul,Turkey
900,Mimar Sinan Bazaar,Points of Interest & Landmarks • Shopping Malls,Istanbul,Turkey
901,Bakirkoy Botanik Park,Parks • Gardens,Istanbul,Turkey
902,March 16th Martyrs,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
903,Levent Kultur Merkezi,Theaters,Istanbul,Turkey
904,Seferaga Cesmesi,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
905,Cumhuriyet Cesmesi,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
906,Yenikapi Cibali Hamami,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
907,Vezir Mirmiran Mehmed Aga,Points of Interest & Landmarks,Istanbul,Turkey
908,Sokollu Mehmet Pasa Turbesi,Points of Interest & Landmarks,Istanbul,Turkey
909,Ferhat Pasa Turbesi,Points of Interest & Landmarks,Istanbul,Turkey
910,Tomb of Sultan Resad,Points of Interest & Landmarks,Istanbul,Turkey
911,Cadirci Ahmet Celebi Camii,Religious Sites,Istanbul,Turkey
912,Sadeddin Efendi Cesmesi ve Sebili,Fountains,Istanbul,Turkey
913,Serefabad Kasri Su Deposu,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
914,Mueyyedzade Camii,Religious Sites,Istanbul,Turkey
915,Ataturk Monument,Monuments & Statues,Istanbul,Turkey
916,Iznik Fine Art Gallery,Art Galleries,Istanbul,Turkey
917,Safe Storage,Airport Shops,Istanbul,Turkey
918,Istanbul Devlet Tiyatrosu,Theaters,Istanbul,Turkey
919,,1,Istanbul,Turkey
920,Vanikoy Camii,Religious Sites,Istanbul,Turkey
921,Simsek Hediyelik,Airport Shops,Istanbul,Turkey
922,Haci Huseyin Aga Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
923,Church of Saint Menas of Samatya,Churches & Cathedrals,Istanbul,Turkey
924,Panayia Balinu Church,Religious Sites,Istanbul,Turkey
925,Husrev Aga Mosque,Religious Sites,Istanbul,Turkey
926,Altkat Sanat,Theaters,Istanbul,Turkey
927,Acik Sanat,Art Galleries,Istanbul,Turkey
928,Sivrikoz Cesmesi,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
929,Kizilmescit Camii,Religious Sites,Istanbul,Turkey
930,Bulbuldere Fevziye Hatun Camii,Religious Sites,Istanbul,Turkey
931,Merzifonlu Kara Mustafapasa Camii,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
932,Karadavud Pasha Mosque,Religious Sites,Istanbul,Turkey
933,Ortaoyuncular Tiyatrosu,Theaters,Istanbul,Turkey
934,Tiyatro Alkis,Theaters,Istanbul,Turkey
935,Ekav Art Gallery,Art Galleries,Istanbul,Turkey
936,Tayyare Sehitler Abidesi,Monuments & Statues,Istanbul,Turkey
937,Ayios Polienuktos Kilisesi,Ancient Ruins,Istanbul,Turkey
938,Galeri Eksen,Art Galleries,Istanbul,Turkey
939,Guided Istanbul Tours,City Tours • Cultural Tours,Istanbul,Turkey
940,Istanbul Sunset Cruise,Boat Tours,Istanbul,Turkey
941,Cagaloglu Hamam,Health Clubs • Hammams & Turkish Baths,Istanbul,Turkey
942,Istanbul Party Pub Crawl,"City Tours • Bar, Club & Pub Tours",Istanbul,Turkey
943,Istanbul Airports Transfer - Adore Tourism Travel,Taxis & Shuttles,Istanbul,Turkey
944,Istanbul in Cuore,Multi-day Tours • Walking Tours,Istanbul,Turkey
945,Yummy Istanbul,Food Tours,Istanbul,Turkey
946,Pub Crawl Istanbul,"City Tours • Bar, Club & Pub Tours",Istanbul,Turkey
947,Istanbul Elite Transfer,Multi-day Tours • Taxis & Shuttles,Istanbul,Turkey
948,Hurrem Sultan Hamami,Architectural Buildings • Hammams & Turkish Baths,Istanbul,Turkey
949,Bosphorus Tour Istanbul,City Tours • Boat Tours,Istanbul,Turkey
950,,1,Istanbul,Turkey
951,Transfer Istanbul,Taxis & Shuttles,Istanbul,Turkey
952,Safe Airport Transfer,Taxis & Shuttles,Istanbul,Turkey
953,Culinary Backstreets -Tours,City Tours • Cultural Tours,Istanbul,Turkey
954,Ruby Ceramics & Gift Shop,Speciality & Gift Shops,Istanbul,Turkey
955,Saw Airport Transfer,City Tours • Taxis & Shuttles,Istanbul,Turkey
956,Alaaddin Gift Shop,Speciality & Gift Shops,Istanbul,Turkey
957,Cukurcuma Hamami,Hammams & Turkish Baths • Spas,Istanbul,Turkey
958,Scopri İstanbul,City Tours • Multi-day Tours,Istanbul,Turkey
959,Tree of Life Ceramics & Gift Shop,Speciality & Gift Shops,Istanbul,Turkey
960,Blue Brothers Bosphorus Cruise,City Tours • Cultural Tours,Istanbul,Turkey
961,Sultan Suleyman Hammam(Great Fortune),Arab Baths • Hammams & Turkish Baths,Istanbul,Turkey
962,Istanbul Private Guided Tours,City Tours • Cultural Tours,Istanbul,Turkey
963,Alfombras de Estambul,Speciality & Gift Shops,Istanbul,Turkey
964,Tour guide Nahit,City Tours • Multi-day Tours,Istanbul,Turkey
965,Hazal Kilim (Hazal Hali),Speciality & Gift Shops,Istanbul,Turkey
966,VIP Istanbul Airport Transfer via Shuttle (Limo),Taxis & Shuttles,Istanbul,Turkey
967,Escapist,Escape Games,Istanbul,Turkey
968,Istanbul Custom Tours-Private Day Tours,City Tours • Historical & Heritage Tours,Istanbul,Turkey
969,Al's Taxi,Taxis & Shuttles,Istanbul,Turkey
970,Turkey Chalo-  Tours,Multi-day Tours • Cultural Tours,Istanbul,Turkey
971,Anas Crecca Travel,Parasailing & Paragliding • City Tours,Istanbul,Turkey
972,Turkey Travel Hits,City Tours • Cultural Tours,Istanbul,Turkey
973,Withlocals,City Tours • Cultural Tours,Istanbul,Turkey
974,Secret Food Tours Istanbul,Food Tours,Istanbul,Turkey
975,Food Trail Istanbul Tours,City Tours • Sightseeing Tours,Istanbul,Turkey
976,Pub Crawling Istanbul,"Bar, Club & Pub Tours • Night Tours",Istanbul,Turkey
977,Istanbul Guided Private Tours,City Tours • Walking Tours,Istanbul,Turkey
978,Zeki Ciftci - Istanbul Tour Guide,City Tours • Shopping Tours,Istanbul,Turkey
979,Cappadocia El Globo Tours,Multi-day Tours • Cultural Tours,Istanbul,Turkey
980,Brother Transfer Istanbul,Bus Services • Taxis & Shuttles,Istanbul,Turkey
981,,1,Istanbul,Turkey
982,Private Istanbul Walking Tours,City Tours • Cultural Tours,Istanbul,Turkey
983,Tour Guide Metin Koca,Multi-day Tours • Walking Tours,Istanbul,Turkey
984,Free Tours En Estambul,Multi-day Tours • Balloon Rides,Istanbul,Turkey
985,Turkland,City Tours • Cultural Tours,Istanbul,Turkey
986,Sunset Cruise Istanbul,Boat Tours • Private Tours,Istanbul,Turkey
987,Medhills Travel Day Tours,Sightseeing Tours,Istanbul,Turkey
988,Segway Tours Istanbul,City Tours • Cultural Tours,Istanbul,Turkey
989,Tours Turkey,City Tours • Cultural Tours,Istanbul,Turkey
990,Locally Istanbul,Cultural Tours • Walking Tours,Istanbul,Turkey
991,Rosemary spice &  gift,Speciality & Gift Shops,Istanbul,Turkey
992,Discover Istanbul & Turkey with Serif Yenen,City Tours • Cultural Tours,Istanbul,Turkey
993,Turkey Insiders,City Tours • Multi-day Tours,Istanbul,Turkey
994,PTI PrivateTour Guides,City Tours • Cultural Tours,Istanbul,Turkey
995,Luxury Istanbul,City Tours • Historical & Heritage Tours,Istanbul,Turkey
996,Cooking Alaturka,Cooking Classes • Food Tours,Istanbul,Turkey
997,Real Istanbul Tours,City Tours • Walking Tours,Istanbul,Turkey
998,Istanbul Life Cultural Tours/Day Tours - Senguler Travel,Cultural Tours • Historical & Heritage Tours,Istanbul,Turkey
999,Motif Collection,Speciality & Gift Shops,Istanbul,Turkey
1000,Arif Yasa - Private Tours,Cultural Tours • Historical & Heritage Tours,Istanbul,Turkey
1001,Anahtar Oda,Escape Games,Istanbul,Turkey
1002,Frankenstein Korku Evi,Escape Games,Istanbul,Turkey
1003,Haqqi Tours,City Tours • Multi-day Tours,Istanbul,Turkey
1004,Istanbul Layover Tours,City Tours • Cultural Tours,Istanbul,Turkey
1005,Imperial Travel,Private Tours,Istanbul,Turkey
1006,Turkey Istanbul Tours,City Tours • Multi-day Tours,Istanbul,Turkey
1007,Tour Guide - Muhammet İşin,City Tours • Shopping Tours,Istanbul,Turkey
1008,Istanbul Lunch Cruise,Boat Tours,Istanbul,Turkey
1009,Istanbul Popular Travel,City Tours • Boat Tours,Istanbul,Turkey
1010,Before Travel,City Tours • Multi-day Tours,Istanbul,Turkey
1011,Scorpios Traditional Reflexology House,Spas,Istanbul,Turkey
1012,,1,Istanbul,Turkey
1013,Foods of Istanbul Tours,Food Tours,Istanbul,Turkey
1014,Cookistan Istanbul Cooking Classes,Cooking Classes,Istanbul,Turkey
1015,Travel Inn Turkey,City Tours • Multi-day Tours,Istanbul,Turkey
1016,Pub Crawlerz Istanbul,"Bar, Club & Pub Tours • Night Tours",Istanbul,Turkey
1017,Ali's Protravel & Tours,City Tours • Cultural Tours,Istanbul,Turkey
1018,LAAL DMC TURKEY,Taxis & Shuttles • Private Tours,Istanbul,Turkey
1019,Ready 2 Travel Tours,City Tours • Cultural Tours,Istanbul,Turkey
1020,İstanbul Shuttle Port,Taxis & Shuttles,Istanbul,Turkey
1021,istanbulite,City Tours • Shopping Tours,Istanbul,Turkey
1022,Tours Flame,City Tours • Multi-day Tours,Istanbul,Turkey
1023,Quest,Escape Games,Istanbul,Turkey
1024,Travel Store Turkey,City Tours • Cultural Tours,Istanbul,Turkey
1025,Private Tours in Istanbul,Cultural Tours • Historical & Heritage Tours,Istanbul,Turkey
1026,True Blue,Multi-day Tours • Balloon Rides,Istanbul,Turkey
1027,"Viaurbis, Free Tour in Istanbul",City Tours • Historical & Heritage Tours,Istanbul,Turkey
1028,Zoe Yacht Istanbul,Boat Tours • Private Tours,Istanbul,Turkey
1029,Tuzak,Escape Games • Game & Entertainment Centers,Istanbul,Turkey
1030,Chora Travel,City Tours • Cultural Tours,Istanbul,Turkey
1031,Sally Tour,Cultural Tours • Historical & Heritage Tours,Istanbul,Turkey
1032,My Local Guide Istanbul,Cultural Tours • Walking Tours,Istanbul,Turkey
1033,Istanbul Cooking School,Cooking Classes,Istanbul,Turkey
1034,Road Runner Travel,Sightseeing Tours,Istanbul,Turkey
1035,Fat Taxi,Taxis & Shuttles,Istanbul,Turkey
1036,Too Istanbul,City Tours • Cultural Tours,Istanbul,Turkey
1037,Istanbul Tour Studio,City Tours • Multi-day Tours,Istanbul,Turkey
1038,Ada Vegas Travel,City Tours • Multi-day Tours,Istanbul,Turkey
1039,Ambassador Spa & Beauty Salon,Spas,Istanbul,Turkey
1040,Daily Istanbul Tours,City Tours • Cultural Tours,Istanbul,Turkey
1041,Istanbul Guide Services,Cultural Tours • Walking Tours,Istanbul,Turkey
1042,Jennifer's Hamam,Speciality & Gift Shops,Istanbul,Turkey
1043,,1,Istanbul,Turkey
