,Attraction Name,Attraction Type,City,Country
371,Capilla del Senor de la Humildad,Architectural Buildings • Churches & Cathedrals,Mexico City,Mexico
372,,1,Mexico City,Mexico
373,The Murals at UNAM,Points of Interest & Landmarks,Mexico City,Mexico
374,Acueducto del Padre Tembleque,Historic Sites,Mexico City,Mexico
375,Mixcoac,Historic Sites,Mexico City,Mexico
376,Fuente Monumental de Nezahualcoyotl,Fountains,Mexico City,Mexico
377,Parakata Galeria Michoacana,Art Galleries,Mexico City,Mexico
378,Cine Opera,Historic Sites,Mexico City,Mexico
379,Centro Cultural del Mexico Contemporaneo,Art Museums,Mexico City,Mexico
380,El Sope,Biking Trails • Parks,Mexico City,Mexico
381,Museo de Los Ferrocarrileros,History Museums,Mexico City,Mexico
382,La Hogaza,Other Food & Drink,Mexico City,Mexico
383,Iglesia de la Concepción,Religious Sites,Mexico City,Mexico
384,Teatro Coyoacan,Theaters,Mexico City,Mexico
385,Palace of the Counts of San Mateo de Valparaiso and Marquises of Jaral de Berio,Historic Sites • Architectural Buildings,Mexico City,Mexico
386,Museo Tezozomoc,Science Museums,Mexico City,Mexico
387,Casa Rivas Mercado,Historic Sites • Points of Interest & Landmarks,Mexico City,Mexico
388,Sala de Arte Publico Proyecto Siqueiros,Art Galleries,Mexico City,Mexico
389,Delegación Azcapotzalco,Neighborhoods,Mexico City,Mexico
390,Centro Cultural El Rule,Civic Centres,Mexico City,Mexico
391,Chocolates cardiff,Shopping Malls,Mexico City,Mexico
392,Atlantis Marine Park,Aquariums,Mexico City,Mexico
