,Attraction Name,Attraction Type,City,Country
149,Rio de Janeiro Historic City Center,Neighborhoods,Rio de Janeiro,Brazil
150,Guanabara Bay,Beaches,Rio de Janeiro,Brazil
151,Rua do Lavradio,Historic Sites,Rio de Janeiro,Brazil
152,Navio Museu Bauru,Ships,Rio de Janeiro,Brazil
153,Paco Imperial,Historic Sites • Theaters,Rio de Janeiro,Brazil
154,Fazendinha Estacao Natureza,Other Ranches & Farms • Farms,Rio de Janeiro,Brazil
155,Catedral Presbiteriana Do Rio De Janeiro,Religious Sites,Rio de Janeiro,Brazil
156,Pier Mauá,Piers & Boardwalks,Rio de Janeiro,Brazil
157,Igreja Nossa Senhora de Copacabana e Santa Rosa de Lima,Churches & Cathedrals,Rio de Janeiro,Brazil
158,Naval and Oceanographic Museum,Speciality Museums,Rio de Janeiro,Brazil
159,Parque Estadual da Chacrinha,State Parks • Parks,Rio de Janeiro,Brazil
160,Parque dos Patins,Sports Complexes • Parks,Rio de Janeiro,Brazil
161,,1,Rio de Janeiro,Brazil
162,Praca Paris Rio de Janeiro,Points of Interest & Landmarks,Rio de Janeiro,Brazil
163,Cascatinha Taunay,Waterfalls,Rio de Janeiro,Brazil
164,Praça Tiradentes,Architectural Buildings • Scenic Walking Areas,Rio de Janeiro,Brazil
165,Oi Futuro - Flamengo,Speciality Museums,Rio de Janeiro,Brazil
166,New York City Center,Shopping Malls,Rio de Janeiro,Brazil
167,Quebra Mar,Points of Interest & Landmarks • Piers & Boardwalks,Rio de Janeiro,Brazil
168,Igreja de Sao Goncalo Garcia e Sao Jorge,Points of Interest & Landmarks,Rio de Janeiro,Brazil
169,Estátua de Tom Jobim,Points of Interest & Landmarks • Monuments & Statues,Rio de Janeiro,Brazil
170,Estátua de Dorival Caymmi,Points of Interest & Landmarks,Rio de Janeiro,Brazil
171,Chico Mendes Ecological Park,Nature & Wildlife Areas • Zoos,Rio de Janeiro,Brazil
172,Folclore Edison Carneiro Museum,Speciality Museums,Rio de Janeiro,Brazil
173,Theatro Net Rio,Theaters,Rio de Janeiro,Brazil
174,Morro da Conceicao,Points of Interest & Landmarks,Rio de Janeiro,Brazil
175,Estátua de Frédéric Chopin,Monuments & Statues,Rio de Janeiro,Brazil
176,Tropical Islands,Bodies of Water • Islands,Rio de Janeiro,Brazil
177,Morro da Babilônia,Points of Interest & Landmarks,Rio de Janeiro,Brazil
178,Flamengo district,Neighborhoods,Rio de Janeiro,Brazil
179,Igreja Nossa Senhora do Carmo da Antiga Sé,Churches & Cathedrals,Rio de Janeiro,Brazil
180,Mirante do Joá,Points of Interest & Landmarks,Rio de Janeiro,Brazil
181,Parque Estadual Library,Libraries,Rio de Janeiro,Brazil
182,Fundacao Eva Klabin,Speciality Museums,Rio de Janeiro,Brazil
183,Fundação Planetário da Cidade do Rio de Janeiro & Museu do Universo,Speciality Museums,Rio de Janeiro,Brazil
