,Attraction Name,Attraction Type,City,Country
121,I Virtuosi dell'opera di Roma,Operas,Rome,Itly
122,Euroma 2,Shopping Malls,Rome,Itly
123,Villa Ada,Parks,Rome,Itly
124,Villa Borghese Gardens,Parks • Gardens,Rome,Itly
125,Tempio di Adriano,Ancient Ruins • Religious Sites,Rome,Itly
126,Via Portico d'Ottavia,Historic Sites,Rome,Itly
127,Museo di Scultura Antica Giovanni Barracco,Art Museums,Rome,Itly
128,House of Augustus,Historic Sites • Ancient Ruins,Rome,Itly
129,Basilica dei SS. Ambrogio e Carlo al Corso,Churches & Cathedrals,Rome,Itly
130,Piazza Colonna,Points of Interest & Landmarks,Rome,Itly
131,Foro di Traiano,Historic Sites • Ancient Ruins,Rome,Itly
132,,1,Rome,Itly
133,Mostra di Leonardo Da Vinci,Science Museums,Rome,Itly
134,VIGAMUS - The Video Game Museum of Rome,Speciality Museums,Rome,Itly
135,Villa dei Quintili e Santa Maria Nova,Historic Sites • Ancient Ruins,Rome,Itly
136,Parco Tutti Insieme,Parks • Playgrounds,Rome,Itly
137,Chiesa di San Francesco a Ripa Grande,Religious Sites • Churches & Cathedrals,Rome,Itly
138,Column of Marcus Aurelius,Observation Decks & Towers • Monuments & Statues,Rome,Itly
139,Corte Suprema Di Cassazione,Architectural Buildings • Government Buildings,Rome,Itly
140,Tempietto del Bramante,Points of Interest & Landmarks • Architectural Buildings,Rome,Itly
141,MAXXI - Museo Nazionale delle Arti del XXI Secolo,Speciality Museums,Rome,Itly
142,Fiume Tevere,Bodies of Water,Rome,Itly
143,Mausoleo delle Fosse Ardeatine,Ancient Ruins • Cemeteries,Rome,Itly
144,Via dei Coronari,Historic Walking Areas,Rome,Itly
145,Nuovo Mercato Esquilino,Flea & Street Markets,Rome,Itly
146,Ponte Milvio,Historic Sites • Points of Interest & Landmarks,Rome,Itly
147,Tomba del Milite Ignoto,Monuments & Statues,Rome,Itly
148,Fontana del Tritone,Monuments & Statues • Fountains,Rome,Itly
149,Orto Botanico di Roma,Gardens,Rome,Itly
150,Quattro Fontane,Points of Interest & Landmarks • Fountains,Rome,Itly
151,Chiesa San Pietro in Montorio,Architectural Buildings • Religious Sites,Rome,Itly
152,San Marcello al Corso,Points of Interest & Landmarks • Religious Sites,Rome,Itly
153,Basilica di San Lorenzo fuori le Mura,Religious Sites • Churches & Cathedrals,Rome,Itly
154,Chiostro del Bramante,Architectural Buildings • Art Museums,Rome,Itly
155,Tennis in Rome,Sports Camps & Clinics,Rome,Itly
156,Parco Della Caffarella,Parks,Rome,Itly
