WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
21,https://www.tripadvisor.com/Attraction_Review-g150800-d12256938-Reviews-Miyana_Comercial-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c5/18/3b/modern-details.jpg?w=500&h=-1&s=1,Miyana Comercial,252.,https://www.tripadvisor.com/Attraction_Review-g150800-d12256938-Reviews-Miyana_Comercial-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Shopping Malls,Granada
35,https://www.tripadvisor.com/Attraction_Review-g150800-d7997189-Reviews-Museo_de_la_Caricatura-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/8d/b0/4a/foto-museu-da-caricatura.jpg?w=500&h=400&s=1,Museo de la Caricatura,253.,https://www.tripadvisor.com/Attraction_Review-g150800-d7997189-Reviews-Museo_de_la_Caricatura-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Centro Histórico
19,https://www.tripadvisor.com/Attraction_Review-g150800-d10602749-Reviews-Biblioteca_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/43/61/53/extraordinaria-ii.jpg?w=500&h=400&s=1,Biblioteca Mexico,254.,https://www.tripadvisor.com/Attraction_Review-g150800-d10602749-Reviews-Biblioteca_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Libraries,Cuauhtémoc District
6,https://www.tripadvisor.com/Attraction_Review-g150800-d13544038-Reviews-Altar_a_la_Patria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/2f/ad/0b/altar-a-la-patria.jpg?w=500&h=400&s=1,Altar a la Patria,255.,https://www.tripadvisor.com/Attraction_Review-g150800-d13544038-Reviews-Altar_a_la_Patria-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Monuments & Statues,
18,https://www.tripadvisor.com/Attraction_Review-g150800-d4269095-Reviews-Centro_Cultural_Elena_Garro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/6a/29/6f/centro-cultural-elena.jpg?w=500&h=400&s=1,Centro Cultural Elena Garro,256.,https://www.tripadvisor.com/Attraction_Review-g150800-d4269095-Reviews-Centro_Cultural_Elena_Garro-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks,Coyoacán
4,https://www.tripadvisor.com/Attraction_Review-g150800-d8820307-Reviews-National_Pyrotechnic_Festival-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/b4/0d/17/fogos-baixos.jpg?w=500&h=400&s=1,National Pyrotechnic Festival,257.,https://www.tripadvisor.com/Attraction_Review-g150800-d8820307-Reviews-National_Pyrotechnic_Festival-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Cultural Events,Gustavo A. Madero
10,https://www.tripadvisor.com/Attraction_Review-g150800-d3518824-Reviews-Galeria_Hilario_Galguera-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/44/ec/a6/galeria-hilario-galguera.jpg?w=500&h=-1&s=1,Galería Hilario Galguera,258.,https://www.tripadvisor.com/Attraction_Review-g150800-d3518824-Reviews-Galeria_Hilario_Galguera-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Art Galleries,Cuauhtémoc District
24,https://www.tripadvisor.com/Attraction_Review-g150800-d185823-Reviews-Iglesia_de_la_Santa_Veracruz-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/75/6e/38/iglesia-de-la-santa-veracruz.jpg?w=500&h=-1&s=1,Iglesia de la Santa Veracruz,259.,https://www.tripadvisor.com/Attraction_Review-g150800-d185823-Reviews-Iglesia_de_la_Santa_Veracruz-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Religious Sites,Cuauhtémoc District
16,https://www.tripadvisor.com/Attraction_Review-g150800-d184113-Reviews-Museo_Casa_de_La_Bola-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/ad/34/ce/casa-de-la-bola.jpg?w=500&h=-1&s=1,Museo Casa de La Bola,260.,https://www.tripadvisor.com/Attraction_Review-g150800-d184113-Reviews-Museo_Casa_de_La_Bola-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Daniel Garza
20,https://www.tripadvisor.com/Attraction_Review-g150800-d156455-Reviews-Puente_de_Alvarado-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5a/61/49/puente-de-alvarado.jpg?w=500&h=-1&s=1,Puente de Alvarado,261.,https://www.tripadvisor.com/Attraction_Review-g150800-d156455-Reviews-Puente_de_Alvarado-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks,Cuauhtémoc District
11,https://www.tripadvisor.com/Attraction_Review-g150800-d11945957-Reviews-Museo_del_Telegrafo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/8f/0b/ff/foto-telegrafo-1.jpg?w=500&h=400&s=1,Museo del Telegrafo,262.,https://www.tripadvisor.com/Attraction_Review-g150800-d11945957-Reviews-Museo_del_Telegrafo-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Centro Histórico
10,https://www.tripadvisor.com/Attraction_Review-g150800-d10068650-Reviews-Lago_Mayor_Chapultepec-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/47/fe/44/photo0jpg.jpg?w=500&h=-1&s=1,Lago Mayor Chapultepec,263.,https://www.tripadvisor.com/Attraction_Review-g150800-d10068650-Reviews-Lago_Mayor_Chapultepec-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Bodies of Water,Miguel Hidalgo
13,https://www.tripadvisor.com/Attraction_Review-g150800-d184017-Reviews-Iglesia_de_Jesus_Nazareno-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/e7/fc/ac/iglesia-de-jesus-nazareno.jpg?w=500&h=400&s=1,Iglesia de Jesús Nazareno,264.,https://www.tripadvisor.com/Attraction_Review-g150800-d184017-Reviews-Iglesia_de_Jesus_Nazareno-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Religious Sites,Iztapalapa
16,https://www.tripadvisor.com/Attraction_Review-g150800-d3519141-Reviews-Iglesia_de_la_Santisima_Trinidad-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d3/44/17/caption.jpg?w=500&h=400&s=1,Iglesia de la Santisima Trinidad,265.,https://www.tripadvisor.com/Attraction_Review-g150800-d3519141-Reviews-Iglesia_de_la_Santisima_Trinidad-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Churches & Cathedrals,Santa Cruz Atoyac
11,https://www.tripadvisor.com/Attraction_Review-g150800-d12442111-Reviews-Centro_Internacional_de_Exposiciones_y_Convenciones_WTC-Mexico_City_Central_Mexi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/35/29/1a/iconico-ventanal-del.jpg?w=500&h=400&s=1,Centro Internacional de Exposiciones y Convenciones WTC,266.,https://www.tripadvisor.com/Attraction_Review-g150800-d12442111-Reviews-Centro_Internacional_de_Exposiciones_y_Convenciones_WTC-Mexico_City_Central_Mexi.html#REVIEWS,Convention Centers,Napoles
30,https://www.tripadvisor.com/Attraction_Review-g150800-d8761480-Reviews-Gran_Teatro_Moliere-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/30/27/db/well-placed-scenery-you.jpg?w=500&h=400&s=1,Gran Teatro Moliere,267.,https://www.tripadvisor.com/Attraction_Review-g150800-d8761480-Reviews-Gran_Teatro_Moliere-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Theaters,Granada
12,https://www.tripadvisor.com/Attraction_Review-g150800-d8178690-Reviews-Parque_Tezozomoc-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/08/a2/6b/parque-tezozomoc.jpg?w=200&h=200&s=1,Parque Tezozomoc,268.,https://www.tripadvisor.com/Attraction_Review-g150800-d8178690-Reviews-Parque_Tezozomoc-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Biking Trails • Parks,Azcapotzalco
21,https://www.tripadvisor.com/Attraction_Review-g150800-d10100753-Reviews-Foro_Shakespeare-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1f/c6/e5/me-rei-y-me-rei.jpg?w=500&h=400&s=1,Foro Shakespeare,269.,https://www.tripadvisor.com/Attraction_Review-g150800-d10100753-Reviews-Foro_Shakespeare-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Theaters,Cuauhtémoc District
8,https://www.tripadvisor.com/Attraction_Review-g150800-d10068384-Reviews-Fuente_de_Tlaloc-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/86/e8/28/caption.jpg?w=500&h=-1&s=1,Fuente de Tlaloc,270.,https://www.tripadvisor.com/Attraction_Review-g150800-d10068384-Reviews-Fuente_de_Tlaloc-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks • Parks,Miguel Hidalgo
9,,,,,,1,8
12,https://www.tripadvisor.com/Attraction_Review-g150800-d558910-Reviews-Monumento_al_General_Alvaro_ObregA3n-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/17/63/ce/monumento-al-general.jpg?w=500&h=-1&s=1,Monumento al General Alvaro ObregA3n,271.,https://www.tripadvisor.com/Attraction_Review-g150800-d558910-Reviews-Monumento_al_General_Alvaro_ObregA3n-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Iztapalapa
8,https://www.tripadvisor.com/Attraction_Review-g150800-d11691116-Reviews-Casa_de_Cultura_Jesus_Reyes_Heroles-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/2a/97/c8/casa-de-cultura-jesus.jpg?w=500&h=-1&s=1,Casa de Cultura Jesus Reyes Heroles,272.,https://www.tripadvisor.com/Attraction_Review-g150800-d11691116-Reviews-Casa_de_Cultura_Jesus_Reyes_Heroles-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Historic Sites,Coyoacán
7,https://www.tripadvisor.com/Attraction_Review-g150800-d12964087-Reviews-Museo_Casa_del_Risco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/11/7f/a8/museo-casa-del-risco.jpg?w=500&h=400&s=1,Museo Casa del Risco,273.,https://www.tripadvisor.com/Attraction_Review-g150800-d12964087-Reviews-Museo_Casa_del_Risco-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Art Museums,Álvaro Obregón District
13,https://www.tripadvisor.com/Attraction_Review-g150800-d183971-Reviews-Ayuntamiento-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/75/8e/79/ayuntamiento.jpg?w=500&h=-1&s=1,Ayuntamiento,274.,https://www.tripadvisor.com/Attraction_Review-g150800-d183971-Reviews-Ayuntamiento-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Historic Sites • Government Buildings,Centro Histórico
8,https://www.tripadvisor.com/Attraction_Review-g150800-d16852735-Reviews-Samara_Shops-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/63/a8/8c/img-20190503-170843226.jpg?w=500&h=400&s=1,Samara Shops,275.,https://www.tripadvisor.com/Attraction_Review-g150800-d16852735-Reviews-Samara_Shops-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Shopping Malls,Santa Fé
36,https://www.tripadvisor.com/Attraction_Review-g150800-d558927-Reviews-Universum_Museo_de_las_Ciencias-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/2c/f1/d5/caption.jpg?w=500&h=400&s=1,Universum: Museo de las Ciencias,276.,https://www.tripadvisor.com/Attraction_Review-g150800-d558927-Reviews-Universum_Museo_de_las_Ciencias-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Science Museums,Iztapalapa
5,https://www.tripadvisor.com/Attraction_Review-g150800-d13913078-Reviews-Museo_Pedro_Infante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/73/d7/f4/photo0jpg.jpg?w=500&h=400&s=1,Museo Pedro Infante,277.,https://www.tripadvisor.com/Attraction_Review-g150800-d13913078-Reviews-Museo_Pedro_Infante-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Cuajimalpa de Morelos
13,https://www.tripadvisor.com/Attraction_Review-g150800-d153019-Reviews-Plaza_Hidalgo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/07/65/40/plaza-hidalgo.jpg?w=500&h=-1&s=1,Plaza Hidalgo,278.,https://www.tripadvisor.com/Attraction_Review-g150800-d153019-Reviews-Plaza_Hidalgo-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks,
8,https://www.tripadvisor.com/Attraction_Review-g150800-d12850295-Reviews-Panteon_de_San_Fernando-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/cf/63/5d/panteon-de-san-fernando.jpg?w=500&h=400&s=1,Panteón de San Fernando,279.,https://www.tripadvisor.com/Attraction_Review-g150800-d12850295-Reviews-Panteon_de_San_Fernando-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Cuauhtémoc District
13,https://www.tripadvisor.com/Attraction_Review-g150800-d3178839-Reviews-Donceles_Street-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/09/41/15/aspecto-de-la-calle-donceles.jpg?w=500&h=-1&s=1,Donceles Street,280.,https://www.tripadvisor.com/Attraction_Review-g150800-d3178839-Reviews-Donceles_Street-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Neighborhoods,Centro Histórico
6,https://www.tripadvisor.com/Attraction_Review-g150800-d12728572-Reviews-Biblioteca_Miguel_Lerdo_de_Tejada-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b7/ca/1e/biblioteca-miguel-lerdo.jpg?w=500&h=-1&s=1,Biblioteca Miguel Lerdo de Tejada,281.,https://www.tripadvisor.com/Attraction_Review-g150800-d12728572-Reviews-Biblioteca_Miguel_Lerdo_de_Tejada-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Libraries,Cuauhtémoc District
6,https://www.tripadvisor.com/Attraction_Review-g150800-d10493617-Reviews-Callejon_del_Aguacate-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3a/61/cf/photo1jpg.jpg?w=500&h=400&s=1,Callejon del Aguacate,282.,https://www.tripadvisor.com/Attraction_Review-g150800-d10493617-Reviews-Callejon_del_Aguacate-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Mysterious Sites • Scenic Walking Areas,Coyoacán
14,https://www.tripadvisor.com/Attraction_Review-g150800-d2402501-Reviews-Plaza_de_La_Solidaridad-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/60/0b/e4/plaza-de-la-solidaridad.jpg?w=500&h=-1&s=1,Plaza de La Solidaridad,283.,https://www.tripadvisor.com/Attraction_Review-g150800-d2402501-Reviews-Plaza_de_La_Solidaridad-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks,Cuauhtémoc District
5,https://www.tripadvisor.com/Attraction_Review-g150800-d3244692-Reviews-ISKCON_Mexico_City_Hare_Krishna_Temple-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/01/8d/7a/entrada-al-templo.jpg?w=500&h=-1&s=1,ISKCON Mexico City (Hare Krishna Temple),284.,https://www.tripadvisor.com/Attraction_Review-g150800-d3244692-Reviews-ISKCON_Mexico_City_Hare_Krishna_Temple-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Religious Sites,Tlalpan
8,https://www.tripadvisor.com/Attraction_Review-g150800-d10092870-Reviews-Casa_del_Lago-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2a/e9/03/photo0jpg.jpg?w=500&h=-1&s=1,Casa del Lago,285.,https://www.tripadvisor.com/Attraction_Review-g150800-d10092870-Reviews-Casa_del_Lago-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Art Galleries • Art Museums,Romero de Terreros
12,https://www.tripadvisor.com/Attraction_Review-g150800-d11910959-Reviews-La_Teatreria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/48/38/30/photo2jpg.jpg?w=500&h=400&s=1,La Teatreria,286.,https://www.tripadvisor.com/Attraction_Review-g150800-d11910959-Reviews-La_Teatreria-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Theaters,Iztapalapa
9,https://www.tripadvisor.com/Attraction_Review-g150800-d7928326-Reviews-Microteatro_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a4/d7/f3/interior.jpg?w=500&h=-1&s=1,Microteatro Mexico,287.,https://www.tripadvisor.com/Attraction_Review-g150800-d7928326-Reviews-Microteatro_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Theaters,Cuauhtémoc District
13,https://www.tripadvisor.com/Attraction_Review-g150800-d8330570-Reviews-Casino_Life-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/c8/94/22/la-palabra-magica-casino.jpg?w=500&h=-1&s=1,Casino Life,288.,https://www.tripadvisor.com/Attraction_Review-g150800-d8330570-Reviews-Casino_Life-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Casinos,Extremadura Insurgentes
8,https://www.tripadvisor.com/Attraction_Review-g150800-d11807345-Reviews-Teatro_Milan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cd/a4/f1/rent.jpg?w=500&h=400&s=1,Teatro Milan,289.,https://www.tripadvisor.com/Attraction_Review-g150800-d11807345-Reviews-Teatro_Milan-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Theaters,Cuauhtémoc District
11,https://www.tripadvisor.com/Attraction_Review-g150800-d558959-Reviews-Museum_of_the_Army_and_Air_Force_Bethlemitas-Mexico_City_Central_Mexico_and_Gulf_C.html,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-s/0e/67/a4/b2/caption.jpg?w=500&h=-1&s=1,Museum of the Army and Air Force Bethlemitas,290.,https://www.tripadvisor.com/Attraction_Review-g150800-d558959-Reviews-Museum_of_the_Army_and_Air_Force_Bethlemitas-Mexico_City_Central_Mexico_and_Gulf_C.html#REVIEWS,Military Museums,Centro Histórico
20,https://www.tripadvisor.com/Attraction_Review-g150800-d4328191-Reviews-Exposicion_Inquisicion_Procesos_y_Tormentos-Mexico_City_Central_Mexico_and_Gulf_C.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/76/6a/1e/exposicion-inquisicion.jpg?w=500&h=-1&s=1,Exposicion Inquisicion Procesos y Tormentos,291.,https://www.tripadvisor.com/Attraction_Review-g150800-d4328191-Reviews-Exposicion_Inquisicion_Procesos_y_Tormentos-Mexico_City_Central_Mexico_and_Gulf_C.html#REVIEWS,Speciality Museums,Cuauhtémoc District
2,https://www.tripadvisor.com/Attraction_Review-g150800-d13836445-Reviews-Gran_Casino_Fronton_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/de/4f/56/iun-estilo-unico-de-entretenim.jpg?w=500&h=400&s=1,Gran Casino Frontón México,292.,https://www.tripadvisor.com/Attraction_Review-g150800-d13836445-Reviews-Gran_Casino_Fronton_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Casinos,Cuauhtémoc District
5,https://www.tripadvisor.com/Attraction_Review-g150800-d12664202-Reviews-Museo_del_Metro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d0/50/02/alrededores.jpg?w=500&h=400&s=1,Museo del Metro,293.,https://www.tripadvisor.com/Attraction_Review-g150800-d12664202-Reviews-Museo_del_Metro-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Mixcoac
10,https://www.tripadvisor.com/Attraction_Review-g150800-d5114046-Reviews-Exconvento_de_Culhuacan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/cd/34/e3/exconvento-de-culhuacan.jpg?w=500&h=-1&s=1,Exconvento de Culhuacan,294.,https://www.tripadvisor.com/Attraction_Review-g150800-d5114046-Reviews-Exconvento_de_Culhuacan-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Points of Interest & Landmarks,Iztapalapa
7,https://www.tripadvisor.com/Attraction_Review-g150800-d152520-Reviews-Mercado_de_Flores-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ad/73/b2/mercado-de-flores.jpg?w=500&h=400&s=1,Mercado de Flores,295.,https://www.tripadvisor.com/Attraction_Review-g150800-d152520-Reviews-Mercado_de_Flores-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Flea & Street Markets,Xochimilco
7,https://www.tripadvisor.com/Attraction_Review-g150800-d8476939-Reviews-Museo_Numismatico_Nacional-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/10/fa/40/museo-numismatico-nacional.jpg?w=500&h=400&s=1,Museo Numismatico Nacional,296.,https://www.tripadvisor.com/Attraction_Review-g150800-d8476939-Reviews-Museo_Numismatico_Nacional-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Speciality Museums,Centro Histórico
9,https://www.tripadvisor.com/Attraction_Review-g150800-d155937-Reviews-Archaeological_Museum_of_Xochimilco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/01/95/78/edificio-del-museo.jpg?w=500&h=-1&s=1,Archaeological Museum of Xochimilco,297.,https://www.tripadvisor.com/Attraction_Review-g150800-d155937-Reviews-Archaeological_Museum_of_Xochimilco-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Ancient Ruins,Xochimilco
8,https://www.tripadvisor.com/Attraction_Review-g150800-d10156439-Reviews-Yawi_Arte_Tradicional-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c8/ce/40/yawi-arte-tradicional.jpg?w=500&h=-1&s=1,Yawi Arte Tradicional,298.,https://www.tripadvisor.com/Attraction_Review-g150800-d10156439-Reviews-Yawi_Arte_Tradicional-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Art Galleries,Centro Histórico
5,https://www.tripadvisor.com/Attraction_Review-g150800-d183985-Reviews-Casa_de_los_Espejos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ff/13/cc/casa-de-espelhos-dentro.jpg?w=500&h=400&s=1,Casa de los Espejos,299.,https://www.tripadvisor.com/Attraction_Review-g150800-d183985-Reviews-Casa_de_los_Espejos-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Architectural Buildings,Miguel Hidalgo
8,https://www.tripadvisor.com/Attraction_Review-g150800-d558906-Reviews-Iglesia_de_Santa_Ines-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/50/88/3f/iglesia-de-santa-ines.jpg?w=500&h=400&s=1,Iglesia de Santa Ines,300.,https://www.tripadvisor.com/Attraction_Review-g150800-d558906-Reviews-Iglesia_de_Santa_Ines-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Historic Sites • Architectural Buildings,Miguel Hidalgo
10,,,,,,1,9
7,https://www.tripadvisor.com/Attraction_Review-g150800-d183984-Reviews-Casa_de_los_Condes_de_Heras_y_Soto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/0e/3e/c3/casa-de-los-condes-de.jpg?w=500&h=-1&s=1,Casa de los Condes de Heras y Soto,301.,https://www.tripadvisor.com/Attraction_Review-g150800-d183984-Reviews-Casa_de_los_Condes_de_Heras_y_Soto-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Historic Sites,Centro Histórico
24,https://www.tripadvisor.com/Attraction_Review-g150800-d152633-Reviews-Museo_Jose_Luis_Cuevas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/50/0c/84/museo-jose-luis-cuevas.jpg?w=500&h=400&s=1,Museo Jose Luis Cuevas,302.,https://www.tripadvisor.com/Attraction_Review-g150800-d152633-Reviews-Museo_Jose_Luis_Cuevas-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Art Museums,Centro Histórico
4,https://www.tripadvisor.com/Attraction_Review-g150800-d15207998-Reviews-Plaza_San_Angel-Mexico_City_Central_Mexico_and_Gulf_Coast.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4a/44/bc/neat-and-clean.jpg?w=500&h=400&s=1,Plaza San Angel,303.,https://www.tripadvisor.com/Attraction_Review-g150800-d15207998-Reviews-Plaza_San_Angel-Mexico_City_Central_Mexico_and_Gulf_Coast.html#REVIEWS,Shopping Malls,Álvaro Obregón District
