,Attraction Name,Attraction Type,City,Country
429,New York City Aids Memorial,Historic Sites,NewYork,USA
430,Mickey The True Original Exhibition,Speciality Museums • Art Museums,NewYork,USA
431,Arcadia Earth,Speciality Museums • Science Museums,NewYork,USA
432,The Africa Center,Speciality Museums,NewYork,USA
433,Stephen A. Schwarzman Building,Architectural Buildings,NewYork,USA
434,John Jay Park,Parks,NewYork,USA
435,Aqueduct Race Track,Horse Tracks,NewYork,USA
436,Merkin Concert Hall,Symphonies,NewYork,USA
437,Greater Tabernacle Baptist Church,Religious Sites,NewYork,USA
438,Lady Liberty,Monuments & Statues,NewYork,USA
439,Carnegie Hill,Neighborhoods,NewYork,USA
440,The Studio Museum in Harlem,Art Museums,NewYork,USA
441,Miriam and Ira D. Wallach Art Gallery,Art Galleries • Art Museums,NewYork,USA
442,Nuyorican Poet's Cafe,Theaters,NewYork,USA
443,Dante Park,Parks,NewYork,USA
444,One Chase Manhattan Plaza,Architectural Buildings,NewYork,USA
445,53rd Street Public Library,Architectural Buildings • Government Buildings,NewYork,USA
446,26th Street Flea Market,Flea & Street Markets,NewYork,USA
447,Poster House,Art Museums,NewYork,USA
448,City Cinema 123,Theaters,NewYork,USA
449,St. Luke's Place,Historic Sites • Architectural Buildings,NewYork,USA
450,Peace Fountain - Friedensbrunnen,Fountains,NewYork,USA
451,St. Jean Baptiste Roman Catholic Church,Churches & Cathedrals,NewYork,USA
452,New York Society Library,Libraries,NewYork,USA
453,Soldiers' and Sailors Monument New York,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
454,,1,NewYork,USA
455,Institute for the Study of the Ancient World,History Museums,NewYork,USA
456,Theodore Roosevelt Park,Parks,NewYork,USA
457,2120: An Art Experience at Portion Gallery,Art Galleries • Art Museums,NewYork,USA
458,Pier 34,Piers & Boardwalks,NewYork,USA
459,Ukrainian Museum,Speciality Museums,NewYork,USA
460,The New York Mosque,Religious Sites,NewYork,USA
461,Life Underground,Monuments & Statues,NewYork,USA
462,Guardians Superhero Sculptures,Monuments & Statues,NewYork,USA
463,Ancient Playground,Parks • Playgrounds,NewYork,USA
464,Church of Our Lady of Guadalupe,Religious Sites • Churches & Cathedrals,NewYork,USA
465,"New Era Factory Outlet, Inc.",Factory Outlets,NewYork,USA
466,New York City Opera,Operas,NewYork,USA
