,Attraction Name,Attraction Type,City,Country
251,Arganzuela Footbridge,Bridges,Madrid,Spain
252,Teatro Infanta Isabel,Theaters,Madrid,Spain
253,Estación de Príncipe Pío,Architectural Buildings,Madrid,Spain
254,Parroquia de Santa Teresa y San Jose Madrid,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
255,Plaza de San Martin,Points of Interest & Landmarks,Madrid,Spain
256,Teatro Maria Guerrero,Theaters,Madrid,Spain
257,Torre Picasso,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
258,Iglesia de San Andres,Religious Sites • Churches & Cathedrals,Madrid,Spain
259,Chueca,Neighborhoods • Scenic Walking Areas,Madrid,Spain
260,Arco de Cuchilleros,Historic Sites • Points of Interest & Landmarks,Madrid,Spain
261,Teatro Principe Gran Via,Theaters,Madrid,Spain
262,,1,Madrid,Spain
263,Infante de Orleans Foundation Museum,Speciality Museums,Madrid,Spain
264,Vintalogy,Antique Shops,Madrid,Spain
265,Royal Basilica of Our Lady of Atocha,Churches & Cathedrals,Madrid,Spain
266,Kilómetro Cero,Points of Interest & Landmarks,Madrid,Spain
267,Museo de Historia de Madrid,Speciality Museums,Madrid,Spain
268,Nomada Market,Flea & Street Markets,Madrid,Spain
269,Casino de Madrid,Architectural Buildings,Madrid,Spain
270,Parque Forestal de Valdebernardo,Parks,Madrid,Spain
271,Calle Del Meson de Paredes,Points of Interest & Landmarks,Madrid,Spain
272,Museum of Contemporary Art Conde Duque,Speciality Museums,Madrid,Spain
273,Calle de Leon,Points of Interest & Landmarks • Scenic Walking Areas,Madrid,Spain
274,Glorieta Embajadores,Points of Interest & Landmarks • Parks,Madrid,Spain
275,Bodega Qubel,Wineries & Vineyards,Madrid,Spain
276,Real Iglesia Parroquial de Santiago y San Juan Bautista,Churches & Cathedrals,Madrid,Spain
277,Ateneo de Madrid,Points of Interest & Landmarks,Madrid,Spain
278,Parroquia de Nuestra Senora del Buen Suceso,Churches & Cathedrals,Madrid,Spain
279,Edificio Gran Via 32,Architectural Buildings,Madrid,Spain
280,Sala Canal de Isabel II,Art Galleries,Madrid,Spain
281,Campo de Fútbol de Vallecas,Arenas & Stadiums,Madrid,Spain
282,Victory Arch (Arco de la Victoria),Monuments & Statues,Madrid,Spain
283,Casa de la Carniceria,Architectural Buildings,Madrid,Spain
284,La rana de la suerte,Points of Interest & Landmarks,Madrid,Spain
285,Casa de las Siete Chimeneas,Points of Interest & Landmarks,Madrid,Spain
286,Madrid Stock Exchange,Points of Interest & Landmarks,Madrid,Spain
287,Reloj de la Comunidad de Madrid,Points of Interest & Landmarks,Madrid,Spain
288,Glorieta de Quevedo,Points of Interest & Landmarks,Madrid,Spain
289,Iglesia de San Sebastian,Churches & Cathedrals,Madrid,Spain
290,Estación del Norte,Historic Sites,Madrid,Spain
291,Palacio de Fernan Nunez,Points of Interest & Landmarks,Madrid,Spain
292,Puerto de Navacerrada – Estacion de Esqui,Ski & Snowboard Areas,Madrid,Spain
293,,1,Madrid,Spain
294,Bingo Canoe,Casinos,Madrid,Spain
295,Capilla Cachito de Cielo,Religious Sites • Churches & Cathedrals,Madrid,Spain
296,Real Oratorio Del Caballero de Gracia,Religious Sites • Churches & Cathedrals,Madrid,Spain
297,Iglesia de Las Calatravas,Religious Sites,Madrid,Spain
298,Iglesia de San Pedro El Viejo,Churches & Cathedrals,Madrid,Spain
299,Palacio de Cristal de la Arganzuela,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
300,Monument of Cabo Noval,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
301,Plaza del Rey,Points of Interest & Landmarks,Madrid,Spain
302,Atletico de Madrid Museum,Speciality Museums,Madrid,Spain
303,Centro Cultural de la Villa,Theaters,Madrid,Spain
304,Calle de Santa Isabel,Historic Sites • Neighborhoods,Madrid,Spain
305,Parque Canal de Isabel II Madrid,Parks,Madrid,Spain
306,Renoir Plaza de Espana Cinema,Theaters,Madrid,Spain
307,Sala exposiciones Centro Centro,Points of Interest & Landmarks,Madrid,Spain
308,Pedro Calderón de la Barca Statue,Monuments & Statues,Madrid,Spain
309,Moda Shopping,Shopping Malls,Madrid,Spain
310,Centro Deportivo Municipal Tenis Casa de Campo,Sports Camps & Clinics,Madrid,Spain
311,Torre Europa Madrid,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
312,Plaza de la Villa de Paris,Points of Interest & Landmarks,Madrid,Spain
313,Convento de las Trinitarias Descalzas de San Ildefonso,Religious Sites • Churches & Cathedrals,Madrid,Spain
314,Real Monasterio de Santa Isabel,Religious Sites • Churches & Cathedrals,Madrid,Spain
315,Estatua de Apolo,Points of Interest & Landmarks,Madrid,Spain
316,Casino Gran Madrid Colon,Casinos,Madrid,Spain
317,Maracuya,Wineries & Vineyards,Madrid,Spain
318,Plaza de Ramales,Points of Interest & Landmarks,Madrid,Spain
319,Casa de Allende,Points of Interest & Landmarks,Madrid,Spain
320,Casa Gallardo,Historic Sites • Points of Interest & Landmarks,Madrid,Spain
321,El Viaducto,Points of Interest & Landmarks,Madrid,Spain
322,Estatua de Juan Pablo II,Points of Interest & Landmarks,Madrid,Spain
323,Monumento a Don Blas de Lezo y Olavarrieta,Points of Interest & Landmarks • Historic Walking Areas,Madrid,Spain
324,,1,Madrid,Spain
325,Monumento de Goya,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
326,Torre Cristal,Points of Interest & Landmarks,Madrid,Spain
327,Universidad Complutense Madrid,Sports Complexes,Madrid,Spain
328,Monumento de Victoria Eugenia y Alfonso XIII,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
329,Parque Infantil Kangaroos,Playgrounds,Madrid,Spain
330,Glorieta de Bilbao,Points of Interest & Landmarks,Madrid,Spain
331,Puente De Arganzuela,Points of Interest & Landmarks • Bridges,Madrid,Spain
332,Residencia de Estudiantes,Points of Interest & Landmarks,Madrid,Spain
333,Espacio Fandome,Cultural Events • Exhibitions,Madrid,Spain
334,El Cason del Buen Retiro,History Museums,Madrid,Spain
335,Plaza de Felipe II,Points of Interest & Landmarks,Madrid,Spain
336,Corte Ingles,Department Stores,Madrid,Spain
337,Ciudad Universitaria de Madrid,Points of Interest & Landmarks,Madrid,Spain
338,Fundacion Maria Cristina Masaveu Peterson,Art Museums,Madrid,Spain
339,Ballet Flamenco de Madrid,Ballets,Madrid,Spain
340,Madrid Arena,Arenas & Stadiums,Madrid,Spain
341,Palacio Municipal de Congresos,Convention Centers,Madrid,Spain
342,Castillo de la Alameda,Ancient Ruins,Madrid,Spain
343,Cuartel general de la Armada,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
344,Parroquia Virgen de la Paloma,Religious Sites • Churches & Cathedrals,Madrid,Spain
345,Plaza de Mariano de Cavia,Points of Interest & Landmarks,Madrid,Spain
346,Barrio del Pilar,Points of Interest & Landmarks,Madrid,Spain
347,Fuente de los Galapagos,Points of Interest & Landmarks,Madrid,Spain
348,Fernan Gomez Theater,Theaters,Madrid,Spain
349,Jardines de Las Vistillas,Parks • Gardens,Madrid,Spain
350,Lavapies,Neighborhoods,Madrid,Spain
351,Statue of Eloy Gonzalo,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
352,Teseo Teatro,Theaters,Madrid,Spain
353,Parque Cuarto Deposito,Gardens,Madrid,Spain
354,Gay Pride Festival,Cultural Events,Madrid,Spain
355,,1,Madrid,Spain
356,Parque De Las Siete Tetas,Parks,Madrid,Spain
357,Teatro de la Abadia,Theaters,Madrid,Spain
358,Iglesia Ortodoxa Rusa de Santa Maria Magdalena,Churches & Cathedrals,Madrid,Spain
359,Museo Taurino,History Museums,Madrid,Spain
360,Centro de Turismo Plaza Mayor,Visitor Centers,Madrid,Spain
361,Edificio Meneses,Points of Interest & Landmarks,Madrid,Spain
362,Monumento a Lope de Vega,Monuments & Statues,Madrid,Spain
363,Sala Alcala 31,Art Museums,Madrid,Spain
364,Plaza de San Juan de la Cruz,Points of Interest & Landmarks,Madrid,Spain
365,Teatro Gymage,Theaters,Madrid,Spain
366,Periquitos Park,Playgrounds,Madrid,Spain
367,Fuente de la Alcachofa Madrid,Points of Interest & Landmarks,Madrid,Spain
368,Libreria Cafe La Fugitiva,Libraries,Madrid,Spain
369,Monumento a los Caidos del Cuartel de la Montana,Historic Sites • Points of Interest & Landmarks,Madrid,Spain
370,Edificio de la Real Compañía Asturiana de Minas,Points of Interest & Landmarks,Madrid,Spain
371,Hospital de Maudes,Architectural Buildings,Madrid,Spain
372,La Mariblanca Madrid,Points of Interest & Landmarks,Madrid,Spain
373,El Burdel a escena,Points of Interest & Landmarks,Madrid,Spain
374,Museum of Public Art,Speciality Museums,Madrid,Spain
375,Monumento a la Reina Isabel I la Catolica,Monuments & Statues,Madrid,Spain
376,Edificio la Adriatica,Points of Interest & Landmarks,Madrid,Spain
377,Plaza de las Descalzas,Points of Interest & Landmarks,Madrid,Spain
378,El Esconditeatro,Theaters,Madrid,Spain
379,Parroquia de los Sagrados Corazones,Religious Sites • Churches & Cathedrals,Madrid,Spain
380,Plaza de Santa Maria Soledad,Points of Interest & Landmarks,Madrid,Spain
381,Ministerio de Justicia,Points of Interest & Landmarks,Madrid,Spain
382,Teatro Alfil,Theaters,Madrid,Spain
383,Galeria Marlborough,Art Galleries,Madrid,Spain
384,Parque Juan Pablo II,Parks,Madrid,Spain
385,Teatro de las Aguas,Theaters,Madrid,Spain
386,,1,Madrid,Spain
