,Attraction Name,Attraction Type,City,Country
348,Copa Beach,Beaches,Vienna,Austria
349,Danubebrunnen,Fountains,Vienna,Austria
350,Mariensäule,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
351,"Donaucity-Kirche Christus, Hoffnung der Welt",Points of Interest & Landmarks,Vienna,Austria
352,Stallburg,Architectural Buildings,Vienna,Austria
353,Open-air Swimming Pools,Sports Complexes,Vienna,Austria
354,Haus der Geschichte Osterreich,History Museums,Vienna,Austria
355,Kasperl & Pezi - Wiener Urania Puppentheater,Theaters,Vienna,Austria
356,Wiener Eislauf-Verein,Sports Complexes,Vienna,Austria
357,Globe Wien,Theaters,Vienna,Austria
358,Opernbrunnen,Fountains,Vienna,Austria
359,Schillerpark,Parks,Vienna,Austria
360,Sisi-Kapelle,Churches & Cathedrals,Vienna,Austria
361,Pallas-Athene-Brunnen,Fountains,Vienna,Austria
362,Antonio Vivaldi Monument,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
363,Tegetthof Denkmal,Monuments & Statues,Vienna,Austria
364,Denkmal der Republik,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
365,Joseph Graf Radetzky von Radetz,Monuments & Statues,Vienna,Austria
366,Peace Museum Vienna,Speciality Museums • History Museums,Vienna,Austria
367,Denkmal Kaiser Franz Josef I. von Österreich,Monuments & Statues,Vienna,Austria
368,Generali-Arena,Arenas & Stadiums,Vienna,Austria
369,Palais Epstein,Points of Interest & Landmarks • Architectural Buildings,Vienna,Austria
370,Emil Jakob Schindler Statue,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
371,Denkmal Josef Ressel,Monuments & Statues,Vienna,Austria
372,,1,Vienna,Austria
373,Kirche zum heiligen Kreuz - Gardekirche,Churches & Cathedrals,Vienna,Austria
374,Mozartbrunnen,Fountains,Vienna,Austria
375,Huma Eleven,Shopping Malls,Vienna,Austria
376,Historisches Wetterhäuschen,Historic Sites • Architectural Buildings,Vienna,Austria
377,Street Art Passage,Points of Interest & Landmarks,Vienna,Austria
378,St. Othmar unter den Weißgerbern,Architectural Buildings • Religious Sites,Vienna,Austria
379,Kunst im Keller,Art Galleries,Vienna,Austria
380,Monumento funebre a Maria Cristina d'Austria,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
381,Stiftskirche,Churches & Cathedrals,Vienna,Austria
382,Theater Akzent,Theaters,Vienna,Austria
383,Salesianerkirche,Religious Sites • Churches & Cathedrals,Vienna,Austria
384,Altes Rathaus,Architectural Buildings,Vienna,Austria
385,Dr.- Karl-Lueger-Gedachtniskirche,Architectural Buildings • Cemeteries,Vienna,Austria
386,Hemp Embassy Vienna,Speciality Museums,Vienna,Austria
387,Hietzinger Friedhof,Cemeteries,Vienna,Austria
388,Neuwaldegger Bad,Sports Complexes,Vienna,Austria
389,Rotenturmstrasse,Points of Interest & Landmarks,Vienna,Austria
390,Landgut Wien Cobenzl,Zoos,Vienna,Austria
391,Silvester Gala Vienna,Cultural Events,Vienna,Austria
392,Kuffner-Sternwarte,Science Museums • Observatories & Planetariums,Vienna,Austria
393,Fleischmarkt to Dr. Ignaz Seipel Platz,Points of Interest & Landmarks,Vienna,Austria
394,Palais Schwarzenberg,Points of Interest & Landmarks • Architectural Buildings,Vienna,Austria
395,Fillgraderstiege,Points of Interest & Landmarks,Vienna,Austria
396,Wien Museum Schubert Sterbewohnung,Speciality Museums,Vienna,Austria
397,Albert Schweitzer Haus,Points of Interest & Landmarks,Vienna,Austria
398,Auhofcenter,Shopping Malls,Vienna,Austria
399,Burgerliches Zeughaus,Historic Sites • Architectural Buildings,Vienna,Austria
400,Josef-von-Schemerl-Brücke,Bridges,Vienna,Austria
401,Judische Friedhof Wahring,Cemeteries,Vienna,Austria
402,Stumpergasse 31,Historic Sites,Vienna,Austria
403,,1,Vienna,Austria
404,Vienna Peace Pagoda,Points of Interest & Landmarks,Vienna,Austria
405,Wehrmann in Eisen,Monuments & Statues,Vienna,Austria
406,Palais Esterhazy,Architectural Buildings,Vienna,Austria
407,Österreichisches Museum für Volkskunde,Art Museums,Vienna,Austria
408,Denkmal Hans Makart,Monuments & Statues,Vienna,Austria
409,Franz Lehár Denkmal,Monuments & Statues,Vienna,Austria
410,METRO Kinokulturhaus,Speciality Museums • Art Museums,Vienna,Austria
411,Bohemian Court Chancery,Religious Sites,Vienna,Austria
412,Denkmal Raphael Donner,Monuments & Statues,Vienna,Austria
413,Denkmal Hans Canon,Monuments & Statues,Vienna,Austria
414,Pratermuseum,History Museums,Vienna,Austria
415,Phantastenmuseum,Art Galleries,Vienna,Austria
416,Denkmal Fürst zu Schwarzenberg,Monuments & Statues,Vienna,Austria
417,Open House Vienna,Theaters,Vienna,Austria
