WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
"4,000+ places sorted by traveler favorites",,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g293974-d3599844-Reviews-Kargart_Sanat_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/57/50/cb/fena-degil-gibi.jpg?w=200&h=200&s=1,Kargart Sanat Merkezi,626.,https://www.tripadvisor.com/Attraction_Review-g293974-d3599844-Reviews-Kargart_Sanat_Merkezi-Istanbul.html#REVIEWS,Art Galleries,
6,https://www.tripadvisor.com/Attraction_Review-g293974-d3685349-Reviews-Duru_Tiyatro-Istanbul.html,,Duru Tiyatro,627.,https://www.tripadvisor.com/Attraction_Review-g293974-d3685349-Reviews-Duru_Tiyatro-Istanbul.html#REVIEWS,Theaters,
5,https://www.tripadvisor.com/Attraction_Review-g293974-d19432112-Reviews-Beymen-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/21/64/07/img-20191125-wa0005-largejpg.jpg?w=500&h=-1&s=1,Beymen,628.,https://www.tripadvisor.com/Attraction_Review-g293974-d19432112-Reviews-Beymen-Istanbul.html#REVIEWS,Department Stores,Besiktas
5,https://www.tripadvisor.com/Attraction_Review-g293974-d3613826-Reviews-Nisanci_Mehmet_Pasa_Cami-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d0/e2/36/nisanci-mehmet-pasa-camii.jpg?w=500&h=400&s=1,Nisanci Mehmet Pasa Cami,629.,https://www.tripadvisor.com/Attraction_Review-g293974-d3613826-Reviews-Nisanci_Mehmet_Pasa_Cami-Istanbul.html#REVIEWS,Religious Sites,Fener & Balat
9,https://www.tripadvisor.com/Attraction_Review-g293974-d3604889-Reviews-Atirus_Mall-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/10/24/b2/food-court.jpg?w=500&h=-1&s=1,Atirus Mall,630.,https://www.tripadvisor.com/Attraction_Review-g293974-d3604889-Reviews-Atirus_Mall-Istanbul.html#REVIEWS,Shopping Malls,
21,,,,,,1,20
7,https://www.tripadvisor.com/Attraction_Review-g293974-d3673815-Reviews-Eski_Imaret_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/33/94/b7/behind-the-city-walls.jpg?w=500&h=400&s=1,Eski Imaret Camii,631.,https://www.tripadvisor.com/Attraction_Review-g293974-d3673815-Reviews-Eski_Imaret_Camii-Istanbul.html#REVIEWS,Religious Sites,Fener & Balat
4,https://www.tripadvisor.com/Attraction_Review-g293974-d19436560-Reviews-Pendik_Coast-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/38/73/8a/20201023-110622-largejpg.jpg?w=500&h=400&s=1,Pendik Coast,632.,https://www.tripadvisor.com/Attraction_Review-g293974-d19436560-Reviews-Pendik_Coast-Istanbul.html#REVIEWS,Scenic Walking Areas,Open now
5,https://www.tripadvisor.com/Attraction_Review-g293974-d3702446-Reviews-White_Hill-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/36/62/12/migros-at-white-hill.jpg?w=500&h=-1&s=1,White Hill,633.,https://www.tripadvisor.com/Attraction_Review-g293974-d3702446-Reviews-White_Hill-Istanbul.html#REVIEWS,Shopping Malls,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d14791446-Reviews-Baglarbasi_Surp_Hac_Mezarligi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a6/d7/73/baglarbasi-surp-hac-mezarligi.jpg?w=500&h=-1&s=1,Baglarbasi Surp Hac Mezarligi,634.,https://www.tripadvisor.com/Attraction_Review-g293974-d14791446-Reviews-Baglarbasi_Surp_Hac_Mezarligi-Istanbul.html#REVIEWS,Cemeteries,Uskudar
2,https://www.tripadvisor.com/Attraction_Review-g293974-d3605321-Reviews-Yenikoy_Synagogue-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/dc/c5/d3/yenikoy-sinagogu.jpg?w=500&h=-1&s=1,Yenikoy Synagogue,635.,https://www.tripadvisor.com/Attraction_Review-g293974-d3605321-Reviews-Yenikoy_Synagogue-Istanbul.html#REVIEWS,Historic Sites • Religious Sites,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3628787-Reviews-The_Virgin_Mary_Assyrian_Church-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ca/4c/1d/meryem-ana-kadim-suryani.jpg?w=400&h=300&s=1,The Virgin Mary Assyrian Church,636.,https://www.tripadvisor.com/Attraction_Review-g293974-d3628787-Reviews-The_Virgin_Mary_Assyrian_Church-Istanbul.html#REVIEWS,Historic Sites,Beyoglu
2,https://www.tripadvisor.com/Attraction_Review-g293974-d13955587-Reviews-Maslak_Kasirlari-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f6/22/22/maslak-kasirlari.jpg?w=500&h=-1&s=1,Maslak Kasirlari,637.,https://www.tripadvisor.com/Attraction_Review-g293974-d13955587-Reviews-Maslak_Kasirlari-Istanbul.html#REVIEWS,Speciality Museums,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d12659939-Reviews-Selime_Hatun_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f9/0c/95/selime-hatun-camii.jpg?w=500&h=400&s=1,Selime Hatun Camii,638.,https://www.tripadvisor.com/Attraction_Review-g293974-d12659939-Reviews-Selime_Hatun_Camii-Istanbul.html#REVIEWS,Religious Sites,Beyoglu
3,https://www.tripadvisor.com/Attraction_Review-g293974-d16818825-Reviews-Fenerbahce_Muzesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c7/bf/13/sampiyon-fenerbahcem.jpg?w=500&h=400&s=1,Fenerbahce Muzesi,639.,https://www.tripadvisor.com/Attraction_Review-g293974-d16818825-Reviews-Fenerbahce_Muzesi-Istanbul.html#REVIEWS,Speciality Museums,Kadıköy
5,https://www.tripadvisor.com/Attraction_Review-g293974-d14069352-Reviews-Kadikoy_Sali_Pazari-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6b/3c/05/kadikoy-sali-pazari.jpg?w=500&h=400&s=1,Kadikoy Sali Pazari,640.,https://www.tripadvisor.com/Attraction_Review-g293974-d14069352-Reviews-Kadikoy_Sali_Pazari-Istanbul.html#REVIEWS,Flea & Street Markets,
22,https://www.tripadvisor.com/Attraction_Review-g293974-d3604834-Reviews-Ataturk_Kultur_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/05/b5/c9/photo0jpg.jpg?w=500&h=-1&s=1,Ataturk Kultur Merkezi,641.,https://www.tripadvisor.com/Attraction_Review-g293974-d3604834-Reviews-Ataturk_Kultur_Merkezi-Istanbul.html#REVIEWS,Theaters,
3,https://www.tripadvisor.com/Attraction_Review-g293974-d3619606-Reviews-Cesme_Bagcilik-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1f/47/b0/from-the-top.jpg?w=500&h=-1&s=1,Cesme Bagcilik,642.,https://www.tripadvisor.com/Attraction_Review-g293974-d3619606-Reviews-Cesme_Bagcilik-Istanbul.html#REVIEWS,Wineries & Vineyards,Uskudar
1,https://www.tripadvisor.com/Attraction_Review-g293974-d14934607-Reviews-Omur_Tepe-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/da/91/31/photo0jpg.jpg?w=500&h=400&s=1,Omur Tepe,643.,https://www.tripadvisor.com/Attraction_Review-g293974-d14934607-Reviews-Omur_Tepe-Istanbul.html#REVIEWS,Hiking Trails,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d14050245-Reviews-Degirmenburnu_Tabiat_Parki-Istanbul.html,,Degirmenburnu Tabiat Parki,644.,https://www.tripadvisor.com/Attraction_Review-g293974-d14050245-Reviews-Degirmenburnu_Tabiat_Parki-Istanbul.html#REVIEWS,National Parks • Nature & Wildlife Areas,
5,https://www.tripadvisor.com/Attraction_Review-g293974-d10394891-Reviews-Haribo_Candy-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f3/7e/1d/20180128-063645-largejpg.jpg?w=500&h=400&s=1,Haribo Candy,645.,https://www.tripadvisor.com/Attraction_Review-g293974-d10394891-Reviews-Haribo_Candy-Istanbul.html#REVIEWS,Airport Shops,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d7380822-Reviews-Spoon_In_My_Pocket-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/74/77/39/spoon-in-my-pocket.jpg?w=500&h=-1&s=1,Spoon In My Pocket,646.,https://www.tripadvisor.com/Attraction_Review-g293974-d7380822-Reviews-Spoon_In_My_Pocket-Istanbul.html#REVIEWS,Flea & Street Markets • Farmers Markets,Beyoglu
3,https://www.tripadvisor.com/Attraction_Review-g293974-d3643460-Reviews-Profilo_Kultur_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8e/85/97/profilo-kultur-merkezi.jpg?w=500&h=-1&s=1,Profilo Kultur Merkezi,647.,https://www.tripadvisor.com/Attraction_Review-g293974-d3643460-Reviews-Profilo_Kultur_Merkezi-Istanbul.html#REVIEWS,Civic Centres,Sisli
2,https://www.tripadvisor.com/Attraction_Review-g293974-d16755841-Reviews-Karacaahmet_Sultan_Turbesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/af/26/a7/photo1.jpg?w=500&h=-1&s=1,Karacaahmet Sultan Turbesi,648.,https://www.tripadvisor.com/Attraction_Review-g293974-d16755841-Reviews-Karacaahmet_Sultan_Turbesi-Istanbul.html#REVIEWS,Religious Sites,Uskudar
2,https://www.tripadvisor.com/Attraction_Review-g293974-d5462126-Reviews-Hybrid-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/12/12/9f/hybrid.jpg?w=500&h=400&s=1,Hybrid,649.,https://www.tripadvisor.com/Attraction_Review-g293974-d5462126-Reviews-Hybrid-Istanbul.html#REVIEWS,Points of Interest & Landmarks,
1,https://www.tripadvisor.com/Attraction_Review-g293974-d3676097-Reviews-Idil_Abla_Cocuk_Tiyatrosu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/36/5d/3b/17012015-moda-deniz-klubu.jpg?w=500&h=-1&s=1,Idil Abla Cocuk Tiyatrosu,650.,https://www.tripadvisor.com/Attraction_Review-g293974-d3676097-Reviews-Idil_Abla_Cocuk_Tiyatrosu-Istanbul.html#REVIEWS,Theaters,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3602010-Reviews-Surp_Kevork-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/10/f8/5b/photo-of-surp-kevork.jpg?w=500&h=400&s=1,Surp Kevork,651.,https://www.tripadvisor.com/Attraction_Review-g293974-d3602010-Reviews-Surp_Kevork-Istanbul.html#REVIEWS,Historic Sites • Fountains,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d19342914-Reviews-Mesher-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f1/73/ea/mesher.jpg?w=500&h=400&s=1,Mesher,652.,https://www.tripadvisor.com/Attraction_Review-g293974-d19342914-Reviews-Mesher-Istanbul.html#REVIEWS,Art Galleries,Beyoglu
7,https://www.tripadvisor.com/Attraction_Review-g293974-d3628338-Reviews-Paradise_Alisveris_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/1f/e3/f0/it-was-like-this-at-the.jpg?w=500&h=-1&s=1,Paradise Alisveris Merkezi,653.,https://www.tripadvisor.com/Attraction_Review-g293974-d3628338-Reviews-Paradise_Alisveris_Merkezi-Istanbul.html#REVIEWS,Shopping Malls,
3,https://www.tripadvisor.com/Attraction_Review-g293974-d3643286-Reviews-Ispirtohane_Kultur_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/1c/85/d1/nice-cultural-center.jpg?w=500&h=400&s=1,Ispirtohane Kultur Merkezi,654.,https://www.tripadvisor.com/Attraction_Review-g293974-d3643286-Reviews-Ispirtohane_Kultur_Merkezi-Istanbul.html#REVIEWS,Theaters,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3662599-Reviews-Ivaz_Efendi_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c2/ee/08/inner-part-of-the-dom.jpg?w=500&h=400&s=1,Ivaz Efendi Mosque,655.,https://www.tripadvisor.com/Attraction_Review-g293974-d3662599-Reviews-Ivaz_Efendi_Mosque-Istanbul.html#REVIEWS,Religious Sites,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d19110672-Reviews-Avrasya_Tunnel-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fa/cf/02/photo1jpg.jpg?w=500&h=400&s=1,Avrasya Tunnel,656.,https://www.tripadvisor.com/Attraction_Review-g293974-d19110672-Reviews-Avrasya_Tunnel-Istanbul.html#REVIEWS,Bridges,
6,https://www.tripadvisor.com/Attraction_Review-g293974-d10529571-Reviews-Bereketzade_Ali_Efendi_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/12/e4/df/bereketzade-ali-efendi.jpg?w=500&h=400&s=1,Bereketzade Ali Efendi Camii,657.,https://www.tripadvisor.com/Attraction_Review-g293974-d10529571-Reviews-Bereketzade_Ali_Efendi_Camii-Istanbul.html#REVIEWS,Religious Sites,New City / Taksim
2,https://www.tripadvisor.com/Attraction_Review-g293974-d9849723-Reviews-Historic_District_Tours_by_Omer_Cakirca-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/c5/f1/aa/photo2jpg.jpg?w=500&h=400&s=1,Historic District Tours by Omer Cakirca,658.,https://www.tripadvisor.com/Attraction_Review-g293974-d9849723-Reviews-Historic_District_Tours_by_Omer_Cakirca-Istanbul.html#REVIEWS,Historic Sites • Architectural Buildings,Sultanahmet
11,https://www.tripadvisor.com/Attraction_Review-g293974-d548929-Reviews-Catladi_Kapi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ab/47/d8/catladi-kapi.jpg?w=500&h=-1&s=1,Catladi Kapi,659.,https://www.tripadvisor.com/Attraction_Review-g293974-d548929-Reviews-Catladi_Kapi-Istanbul.html#REVIEWS,Ancient Ruins,Sultanahmet
2,https://www.tripadvisor.com/Attraction_Review-g293974-d13547193-Reviews-Mimar_Mehmet_Aga_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/20/b9/06/mimar-mehmet-aga-camii.jpg?w=500&h=400&s=1,Mimar Mehmet Aga Camii,660.,https://www.tripadvisor.com/Attraction_Review-g293974-d13547193-Reviews-Mimar_Mehmet_Aga_Camii-Istanbul.html#REVIEWS,Religious Sites,Grand Bazaar
22,,,,,,1,21
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3611579-Reviews-ArtSumer-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ac/81/c3/exhibition-view-artist.jpg?w=500&h=400&s=1,artSumer,661.,https://www.tripadvisor.com/Attraction_Review-g293974-d3611579-Reviews-ArtSumer-Istanbul.html#REVIEWS,Art Galleries,Karakoy
3,https://www.tripadvisor.com/Attraction_Review-g293974-d14802529-Reviews-Seyh_Mustafa_Devati_Turbesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ae/75/95/seyh-mustafa-devati-turbesi.jpg?w=500&h=-1&s=1,Seyh Mustafa Devati Turbesi,662.,https://www.tripadvisor.com/Attraction_Review-g293974-d14802529-Reviews-Seyh_Mustafa_Devati_Turbesi-Istanbul.html#REVIEWS,Cemeteries • Religious Sites,Uskudar
5,https://www.tripadvisor.com/Attraction_Review-g293974-d3600337-Reviews-Osmanli_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/29/1d/99/cami.jpg?w=500&h=-1&s=1,Osmanli Mosque,663.,https://www.tripadvisor.com/Attraction_Review-g293974-d3600337-Reviews-Osmanli_Mosque-Istanbul.html#REVIEWS,Religious Sites,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d3619441-Reviews-Esenkent_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b6/fc/54/photo-of-esenkent-mosque.jpg?w=500&h=-1&s=1,Esenkent Mosque,664.,https://www.tripadvisor.com/Attraction_Review-g293974-d3619441-Reviews-Esenkent_Mosque-Istanbul.html#REVIEWS,Religious Sites,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d13551170-Reviews-Surp_Asdvadzadzin_Ermeni_Kilisesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/b3/d8/photo0jpg.jpg?w=500&h=400&s=1,Surp Asdvadzadzin Ermeni Kilisesi,665.,https://www.tripadvisor.com/Attraction_Review-g293974-d13551170-Reviews-Surp_Asdvadzadzin_Ermeni_Kilisesi-Istanbul.html#REVIEWS,Churches & Cathedrals,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d12883004-Reviews-Elmasburnu_Tabiat_Parki-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/9f/d6/a9/getlstd-property-photo.jpg?w=500&h=-1&s=1,Elmasburnu Tabiat Parki,666.,https://www.tripadvisor.com/Attraction_Review-g293974-d12883004-Reviews-Elmasburnu_Tabiat_Parki-Istanbul.html#REVIEWS,National Parks • Nature & Wildlife Areas,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d4509141-Reviews-Plato_Avm-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/38/75/80/plato-avm.jpg?w=500&h=400&s=1,Plato Avm,667.,https://www.tripadvisor.com/Attraction_Review-g293974-d4509141-Reviews-Plato_Avm-Istanbul.html#REVIEWS,Shopping Malls,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d15581383-Reviews-Istanbul_Fuar_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/17/6d/20/20200222-143405-largejpg.jpg?w=500&h=400&s=1,Istanbul Fuar Merkezi,668.,https://www.tripadvisor.com/Attraction_Review-g293974-d15581383-Reviews-Istanbul_Fuar_Merkezi-Istanbul.html#REVIEWS,Convention Centers,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d15513601-Reviews-Dikilitas-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e3/4d/c9/dikilitas.jpg?w=500&h=-1&s=1,Dikilitas,669.,https://www.tripadvisor.com/Attraction_Review-g293974-d15513601-Reviews-Dikilitas-Istanbul.html#REVIEWS,Monuments & Statues,Sultanahmet
9,https://www.tripadvisor.com/Attraction_Review-g293974-d3643154-Reviews-Galeri_Sufi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/12/fa/92/galeri-sufi.jpg?w=500&h=400&s=1,Galeri Sufi,670.,https://www.tripadvisor.com/Attraction_Review-g293974-d3643154-Reviews-Galeri_Sufi-Istanbul.html#REVIEWS,Art Galleries,Beyoglu
5,https://www.tripadvisor.com/Attraction_Review-g293974-d3616980-Reviews-Surp_Bogos_Church-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/77/3f/92/a-bus-stop-sation-in.jpg?w=500&h=400&s=1,Surp Bogos Church,671.,https://www.tripadvisor.com/Attraction_Review-g293974-d3616980-Reviews-Surp_Bogos_Church-Istanbul.html#REVIEWS,Religious Sites,
2,https://www.tripadvisor.com/Attraction_Review-g293974-d20131586-Reviews-Eller_Art_Jewellery-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/00/99/b4/eller-art-jewellery.jpg?w=500&h=-1&s=1,Eller Art Jewellery,672.,https://www.tripadvisor.com/Attraction_Review-g293974-d20131586-Reviews-Eller_Art_Jewellery-Istanbul.html#REVIEWS,Art Galleries,Beyoglu
8,https://www.tripadvisor.com/Attraction_Review-g293974-d3673776-Reviews-Uyum_Carsi_Shopping_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/86/30/68/nice-small-mall.jpg?w=500&h=400&s=1,Uyum Carsi Shopping Center,673.,https://www.tripadvisor.com/Attraction_Review-g293974-d3673776-Reviews-Uyum_Carsi_Shopping_Center-Istanbul.html#REVIEWS,Shopping Malls,Open now
6,https://www.tripadvisor.com/Attraction_Review-g293974-d3849221-Reviews-Erguvan_Baris_Parki-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/1b/7f/96/nice-walking-path.jpg?w=500&h=-1&s=1,Erguvan Baris Parki,674.,https://www.tripadvisor.com/Attraction_Review-g293974-d3849221-Reviews-Erguvan_Baris_Parki-Istanbul.html#REVIEWS,Parks,
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3632034-Reviews-Zeytinburnu_Kultur_ve_Sanat_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f8/07/da/zeytinburnu-kultur-ve.jpg?w=500&h=400&s=1,Zeytinburnu Kultur ve Sanat Merkezi,675.,https://www.tripadvisor.com/Attraction_Review-g293974-d3632034-Reviews-Zeytinburnu_Kultur_ve_Sanat_Merkezi-Istanbul.html#REVIEWS,Theaters,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d11894071-Reviews-Selman_Aga_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/79/17/67/img-20190510-193837-largejpg.jpg?w=500&h=-1&s=1,Selman Aga Camii,676.,https://www.tripadvisor.com/Attraction_Review-g293974-d11894071-Reviews-Selman_Aga_Camii-Istanbul.html#REVIEWS,Religious Sites,Uskudar
4,https://www.tripadvisor.com/Attraction_Review-g293974-d3635631-Reviews-Han_Plus-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8b/65/3e/han-plus.jpg?w=500&h=400&s=1,Han Plus,677.,https://www.tripadvisor.com/Attraction_Review-g293974-d3635631-Reviews-Han_Plus-Istanbul.html#REVIEWS,Shopping Malls,Open now
7,https://www.tripadvisor.com/Attraction_Review-g293974-d2272664-Reviews-Ikonium_Studio-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/98/55/c5/ikonium-studio.jpg?w=500&h=400&s=1,Ikonium Studio,678.,https://www.tripadvisor.com/Attraction_Review-g293974-d2272664-Reviews-Ikonium_Studio-Istanbul.html#REVIEWS,Art Galleries,Sultanahmet
5,https://www.tripadvisor.com/Attraction_Review-g293974-d12987359-Reviews-Simkeshane-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/08/1b/55/simkeshane.jpg?w=500&h=400&s=1,Simkeshane,679.,https://www.tripadvisor.com/Attraction_Review-g293974-d12987359-Reviews-Simkeshane-Istanbul.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Grand Bazaar
8,https://www.tripadvisor.com/Attraction_Review-g293974-d19436577-Reviews-Maltepe_Sahil-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/60/58/cc/maltepe-sahil.jpg?w=500&h=400&s=1,Maltepe Sahil,680.,https://www.tripadvisor.com/Attraction_Review-g293974-d19436577-Reviews-Maltepe_Sahil-Istanbul.html#REVIEWS,Scenic Walking Areas,Open now
4,https://www.tripadvisor.com/Attraction_Review-g293974-d9716825-Reviews-Marmara_University_Museum_and_Art_Gallery-Istanbul.html,,Marmara University Museum and Art Gallery,681.,https://www.tripadvisor.com/Attraction_Review-g293974-d9716825-Reviews-Marmara_University_Museum_and_Art_Gallery-Istanbul.html#REVIEWS,Art Museums,Sultanahmet
3,https://www.tripadvisor.com/Attraction_Review-g293974-d18187208-Reviews-Kemankes_Kara_Mustafa_Pasha_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d4/17/98/caption.jpg?w=500&h=-1&s=1,Kemankes Kara Mustafa Pasha Mosque,682.,https://www.tripadvisor.com/Attraction_Review-g293974-d18187208-Reviews-Kemankes_Kara_Mustafa_Pasha_Mosque-Istanbul.html#REVIEWS,Points of Interest & Landmarks • Religious Sites,Karakoy
4,https://www.tripadvisor.com/Attraction_Review-g293974-d6219526-Reviews-Hatice_Sultan_Waterfront_Mansion-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d1/a9/25/hatice-sultan-yalisi.jpg?w=500&h=400&s=1,Hatice Sultan Waterfront Mansion,683.,https://www.tripadvisor.com/Attraction_Review-g293974-d6219526-Reviews-Hatice_Sultan_Waterfront_Mansion-Istanbul.html#REVIEWS,Historic Sites,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d10225115-Reviews-Sular_Vadisi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/bc/11/2b/berbat.jpg?w=500&h=-1&s=1,Sular Vadisi,684.,https://www.tripadvisor.com/Attraction_Review-g293974-d10225115-Reviews-Sular_Vadisi-Istanbul.html#REVIEWS,Water Parks,
7,https://www.tripadvisor.com/Attraction_Review-g293974-d12927678-Reviews-Sanat_Perfomance-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/82/e4/39/20180331-222629-largejpg.jpg?w=500&h=400&s=1,Sanat Perfomance,685.,https://www.tripadvisor.com/Attraction_Review-g293974-d12927678-Reviews-Sanat_Perfomance-Istanbul.html#REVIEWS,Theaters,Beyoglu
4,https://www.tripadvisor.com/Attraction_Review-g293974-d6219578-Reviews-Buyuk_Piyale_Pasa_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d1/a6/6a/buyuk-piyale-pasa-mosque.jpg?w=500&h=-1&s=1,Buyuk Piyale Pasa Mosque,686.,https://www.tripadvisor.com/Attraction_Review-g293974-d6219578-Reviews-Buyuk_Piyale_Pasa_Mosque-Istanbul.html#REVIEWS,Religious Sites,Beyoglu
3,https://www.tripadvisor.com/Attraction_Review-g293974-d14204943-Reviews-Aya_Dimitri_Kilisesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/72/b9/83/aya-dimitri-kilisesi.jpg?w=500&h=-1&s=1,Aya Dimitri Kilisesi,687.,https://www.tripadvisor.com/Attraction_Review-g293974-d14204943-Reviews-Aya_Dimitri_Kilisesi-Istanbul.html#REVIEWS,Religious Sites,Fener & Balat
2,https://www.tripadvisor.com/Attraction_Review-g293974-d3619343-Reviews-Ortakoy_Cultural_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/56/69/24/img-20190429-144550-largejpg.jpg?w=500&h=-1&s=1,Ortakoy Cultural Center,688.,https://www.tripadvisor.com/Attraction_Review-g293974-d3619343-Reviews-Ortakoy_Cultural_Center-Istanbul.html#REVIEWS,Civic Centres,Besiktas
7,https://www.tripadvisor.com/Attraction_Review-g293974-d3684748-Reviews-BJK_Akatlar_Arena-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a7/97/05/besiktas-jimnastik-klubu.jpg?w=500&h=400&s=1,BJK Akatlar Arena,689.,https://www.tripadvisor.com/Attraction_Review-g293974-d3684748-Reviews-BJK_Akatlar_Arena-Istanbul.html#REVIEWS,Sports Complexes,Besiktas
